newspaper_date,date,description,asset,registered,coupons_on,interest_suspended,issuer,price_low,price_high,original_text,url,comment,past_due
1863-11-12,1863-11-12,North Carolina coupons 6 per cent old issue,north_carolina_6_old,0,0,0,North Carolina,470,470,"There is a steady advance in all kinds of bonds, and a decidedly increased demand for them. We quote Confederate bonds as follows: Cotton int. loan, 150; 5 years bonds, 8 per cents, 109½; 100 m loan, 8 per cents, 114½; convertibles, 113. State Stocks — Va. 6's, long dates, 239; Va.6's past due, 205 to 210; Va. coupons, without interest, 410; with interest, 436; North Carolina coupons, 6 per cents, old issue, 470; new issue, 8 per cents, 225; Tennessee coupons, 6 per cents, 477½",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0911:article=pos=33,,0
1863-11-12,1863-11-12,North Carolina coupons 8 per cent new issue,,0,0,0,North Carolina,225,225,"There is a steady advance in all kinds of bonds, and a decidedly increased demand for them. We quote Confederate bonds as follows: Cotton int. loan, 150; 5 years bonds, 8 per cents, 109½; 100 m loan, 8 per cents, 114½; convertibles, 113. State Stocks — Va. 6's, long dates, 239; Va.6's past due, 205 to 210; Va. coupons, without interest, 410; with interest, 436; North Carolina coupons, 6 per cents, old issue, 470; new issue, 8 per cents, 225; Tennessee coupons, 6 per cents, 477½",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0911:article=pos=33,,0
1863-11-12,1863-11-12,gold,gold,0,0,0,Specie,13.5,15,"There has been a decided advance in specie since our last report. The brokers are now buying gold at $13.50, and selling it at $15. Silver is bought at $10.50, and sold at $12",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0911:article=pos=33,,0
1863-11-12,1863-11-12,silver,silver,0,0,0,Specie,10.5,12,"There has been a decided advance in specie since our last report. The brokers are now buying gold at $13.50, and selling it at $15. Silver is bought at $10.50, and sold at $12",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0911:article=pos=33,,0
1863-11-12,1863-11-12,Tennessee coupons 6 per cent,tennessee,0,0,0,Tennessee,477.5,477.5,"There is a steady advance in all kinds of bonds, and a decidedly increased demand for them. We quote Confederate bonds as follows: Cotton int. loan, 150; 5 years bonds, 8 per cents, 109½; 100 m loan, 8 per cents, 114½; convertibles, 113. State Stocks — Va. 6's, long dates, 239; Va.6's past due, 205 to 210; Va. coupons, without interest, 410; with interest, 436; North Carolina coupons, 6 per cents, old issue, 470; new issue, 8 per cents, 225; Tennessee coupons, 6 per cents, 477½",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0911:article=pos=33,,0
1863-11-12,1863-11-12,Virginia coupons with interest,virginia,0,0,0,Virginia,436,436,"There is a steady advance in all kinds of bonds, and a decidedly increased demand for them. We quote Confederate bonds as follows: Cotton int. loan, 150; 5 years bonds, 8 per cents, 109½; 100 m loan, 8 per cents, 114½; convertibles, 113. State Stocks — Va. 6's, long dates, 239; Va.6's past due, 205 to 210; Va. coupons, without interest, 410; with interest, 436; North Carolina coupons, 6 per cents, old issue, 470; new issue, 8 per cents, 225; Tennessee coupons, 6 per cents, 477½",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0911:article=pos=33,,0
1863-11-12,1863-11-12,Virginia coupons without interest,virginia,0,0,0,Virginia,410,410,"There is a steady advance in all kinds of bonds, and a decidedly increased demand for them. We quote Confederate bonds as follows: Cotton int. loan, 150; 5 years bonds, 8 per cents, 109½; 100 m loan, 8 per cents, 114½; convertibles, 113. State Stocks — Va. 6's, long dates, 239; Va.6's past due, 205 to 210; Va. coupons, without interest, 410; with interest, 436; North Carolina coupons, 6 per cents, old issue, 470; new issue, 8 per cents, 225; Tennessee coupons, 6 per cents, 477½",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0911:article=pos=33,,0
1863-11-12,1863-11-12,Virginia 6 per cent long dates,virginia,1,0,0,Virginia,239,239,"There is a steady advance in all kinds of bonds, and a decidedly increased demand for them. We quote Confederate bonds as follows: Cotton int. loan, 150; 5 years bonds, 8 per cents, 109½; 100 m loan, 8 per cents, 114½; convertibles, 113. State Stocks — Va. 6's, long dates, 239; Va.6's past due, 205 to 210; Va. coupons, without interest, 410; with interest, 436; North Carolina coupons, 6 per cents, old issue, 470; new issue, 8 per cents, 225; Tennessee coupons, 6 per cents, 477½",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0911:article=pos=33,,0
1863-11-12,1863-11-12,Virginia 6 per cent past due,virginia,1,0,0,Virginia,205,210,"There is a steady advance in all kinds of bonds, and a decidedly increased demand for them. We quote Confederate bonds as follows: Cotton int. loan, 150; 5 years bonds, 8 per cents, 109½; 100 m loan, 8 per cents, 114½; convertibles, 113. State Stocks — Va. 6's, long dates, 239; Va.6's past due, 205 to 210; Va. coupons, without interest, 410; with interest, 436; North Carolina coupons, 6 per cents, old issue, 470; new issue, 8 per cents, 225; Tennessee coupons, 6 per cents, 477½",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0911:article=pos=33,,1
1863-11-19,1863-11-19,Confederate 8 per cent coupons 1871,confederate_100mn_1871,0,0,0,Confederacy,112,112,"At the auction sale of Lancaster & Co., on Wednesday, bonds and stocks commanded the following figures: Confederate 8 per cent. coupons, 1881, 114; do., 1871, 112; registered bonds, 1868-'9, 110; convertibles, 113 to 115; 15 million loan coupons, 190; do. registered bonds, 152½ to 155; Virginia registered bonds, 1891-'94, 253; do., 1890, 255; do., 1887, 257; registered bonds, past-due, 197 to 198, North Carolina 8's, coupons' 235; city of Richmond 6's, 246; Lynchburg coupon bonds, 255; Norfolk bonds, registered, 165 to 166; Alexandria coupon bonds, 255;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,unsure,0
1863-11-19,1863-11-19,Confederate 8 per cent coupons 1881,confederate_100mn_1881,0,0,0,Confederacy,114,114,"At the auction sale of Lancaster & Co., on Wednesday, bonds and stocks commanded the following figures: Confederate 8 per cent. coupons, 1881, 114; do., 1871, 112; registered bonds, 1868-'9, 110; convertibles, 113 to 115; 15 million loan coupons, 190; do. registered bonds, 152½ to 155; Virginia registered bonds, 1891-'94, 253; do., 1890, 255; do., 1887, 257; registered bonds, past-due, 197 to 198, North Carolina 8's, coupons' 235; city of Richmond 6's, 246; Lynchburg coupon bonds, 255; Norfolk bonds, registered, 165 to 166; Alexandria coupon bonds, 255;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,unsure,0
1863-11-19,1863-11-19,Confederate registered bonds 1868-1869,confederate_100mn_186[89],1,0,0,Confederacy,110,110,"At the auction sale of Lancaster & Co., on Wednesday, bonds and stocks commanded the following figures: Confederate 8 per cent. coupons, 1881, 114; do., 1871, 112; registered bonds, 1868-'9, 110; convertibles, 113 to 115; 15 million loan coupons, 190; do. registered bonds, 152½ to 155; Virginia registered bonds, 1891-'94, 253; do., 1890, 255; do., 1887, 257; registered bonds, past-due, 197 to 198, North Carolina 8's, coupons' 235; city of Richmond 6's, 246; Lynchburg coupon bonds, 255; Norfolk bonds, registered, 165 to 166; Alexandria coupon bonds, 255;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,unsure,0
1863-11-19,1863-11-19,Confederate Bonds (15 mn) coupon,confederate_15mn,0,0,0,Confederacy,190,190,"At the auction sale of Lancaster & Co., on Wednesday, bonds and stocks commanded the following figures: Confederate 8 per cent. coupons, 1881, 114; do., 1871, 112; registered bonds, 1868-'9, 110; convertibles, 113 to 115; 15 million loan coupons, 190; do. registered bonds, 152½ to 155; Virginia registered bonds, 1891-'94, 253; do., 1890, 255; do., 1887, 257; registered bonds, past-due, 197 to 198, North Carolina 8's, coupons' 235; city of Richmond 6's, 246; Lynchburg coupon bonds, 255; Norfolk bonds, registered, 165 to 166; Alexandria coupon bonds, 255;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,,0
1863-11-19,1863-11-19,Confederate Bonds (15 mn) registered,confederate_15mn_reg,1,0,0,Confederacy,152.5,155,"At the auction sale of Lancaster & Co., on Wednesday, bonds and stocks commanded the following figures: Confederate 8 per cent. coupons, 1881, 114; do., 1871, 112; registered bonds, 1868-'9, 110; convertibles, 113 to 115; 15 million loan coupons, 190; do. registered bonds, 152½ to 155; Virginia registered bonds, 1891-'94, 253; do., 1890, 255; do., 1887, 257; registered bonds, past-due, 197 to 198, North Carolina 8's, coupons' 235; city of Richmond 6's, 246; Lynchburg coupon bonds, 255; Norfolk bonds, registered, 165 to 166; Alexandria coupon bonds, 255;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,,0
1863-11-19,1863-11-19,Confederate convertibles,confederate_8_convertible,0,0,0,Confederacy,113,115,"At the auction sale of Lancaster & Co., on Wednesday, bonds and stocks commanded the following figures: Confederate 8 per cent. coupons, 1881, 114; do., 1871, 112; registered bonds, 1868-'9, 110; convertibles, 113 to 115; 15 million loan coupons, 190; do. registered bonds, 152½ to 155; Virginia registered bonds, 1891-'94, 253; do., 1890, 255; do., 1887, 257; registered bonds, past-due, 197 to 198, North Carolina 8's, coupons' 235; city of Richmond 6's, 246; Lynchburg coupon bonds, 255; Norfolk bonds, registered, 165 to 166; Alexandria coupon bonds, 255;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,,0
1863-11-19,1863-11-19,Lynchburg coupon bonds,lynchburg,0,0,0,Lynchburg,255,255,"At the auction sale of Lancaster & Co., on Wednesday, bonds and stocks commanded the following figures: Confederate 8 per cent. coupons, 1881, 114; do., 1871, 112; registered bonds, 1868-'9, 110; convertibles, 113 to 115; 15 million loan coupons, 190; do. registered bonds, 152½ to 155; Virginia registered bonds, 1891-'94, 253; do., 1890, 255; do., 1887, 257; registered bonds, past-due, 197 to 198, North Carolina 8's, coupons' 235; city of Richmond 6's, 246; Lynchburg coupon bonds, 255; Norfolk bonds, registered, 165 to 166; Alexandria coupon bonds, 255;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,,0
1863-11-19,1863-11-19,Norfolk bonds registered,norfolk,1,0,0,Norfolk,165,166,"At the auction sale of Lancaster & Co., on Wednesday, bonds and stocks commanded the following figures: Confederate 8 per cent. coupons, 1881, 114; do., 1871, 112; registered bonds, 1868-'9, 110; convertibles, 113 to 115; 15 million loan coupons, 190; do. registered bonds, 152½ to 155; Virginia registered bonds, 1891-'94, 253; do., 1890, 255; do., 1887, 257; registered bonds, past-due, 197 to 198, North Carolina 8's, coupons' 235; city of Richmond 6's, 246; Lynchburg coupon bonds, 255; Norfolk bonds, registered, 165 to 166; Alexandria coupon bonds, 255;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,,0
1863-11-19,1863-11-19,North Carolina 8 per cent coupons,north_carolina_8,0,0,0,North Carolina,235,235,"At the auction sale of Lancaster & Co., on Wednesday, bonds and stocks commanded the following figures: Confederate 8 per cent. coupons, 1881, 114; do., 1871, 112; registered bonds, 1868-'9, 110; convertibles, 113 to 115; 15 million loan coupons, 190; do. registered bonds, 152½ to 155; Virginia registered bonds, 1891-'94, 253; do., 1890, 255; do., 1887, 257; registered bonds, past-due, 197 to 198, North Carolina 8's, coupons' 235; city of Richmond 6's, 246; Lynchburg coupon bonds, 255; Norfolk bonds, registered, 165 to 166; Alexandria coupon bonds, 255;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,,0
1863-11-19,1863-11-19,Richmond City 6 per cent,richmond,0,0,0,Richmond,246,246,"At the auction sale of Lancaster & Co., on Wednesday, bonds and stocks commanded the following figures: Confederate 8 per cent. coupons, 1881, 114; do., 1871, 112; registered bonds, 1868-'9, 110; convertibles, 113 to 115; 15 million loan coupons, 190; do. registered bonds, 152½ to 155; Virginia registered bonds, 1891-'94, 253; do., 1890, 255; do., 1887, 257; registered bonds, past-due, 197 to 198, North Carolina 8's, coupons' 235; city of Richmond 6's, 246; Lynchburg coupon bonds, 255; Norfolk bonds, registered, 165 to 166; Alexandria coupon bonds, 255;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,,0
1863-11-19,1863-11-19,gold,gold,0,0,0,Specie,15,16,"Since our last report specie has gone up considerably. We now quote $15 as the buying, and $16 as the selling price for gold. Sliver is bought by the brokers at $12, and sold at $13.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,,0
1863-11-19,1863-11-19,silver,silver,0,0,0,Specie,12,13,"Since our last report specie has gone up considerably. We now quote $15 as the buying, and $16 as the selling price for gold. Sliver is bought by the brokers at $12, and sold at $13.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,,0
1863-11-19,1863-11-19,Virginia registered bonds 1887,virginia_1887,1,0,0,Virginia,257,257,"At the auction sale of Lancaster & Co., on Wednesday, bonds and stocks commanded the following figures: Confederate 8 per cent. coupons, 1881, 114; do., 1871, 112; registered bonds, 1868-'9, 110; convertibles, 113 to 115; 15 million loan coupons, 190; do. registered bonds, 152½ to 155; Virginia registered bonds, 1891-'94, 253; do., 1890, 255; do., 1887, 257; registered bonds, past-due, 197 to 198, North Carolina 8's, coupons' 235; city of Richmond 6's, 246; Lynchburg coupon bonds, 255; Norfolk bonds, registered, 165 to 166; Alexandria coupon bonds, 255;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,,0
1863-11-19,1863-11-19,Virginia registered bonds 1890,virginia_1890,1,0,0,Virginia,255,255,"At the auction sale of Lancaster & Co., on Wednesday, bonds and stocks commanded the following figures: Confederate 8 per cent. coupons, 1881, 114; do., 1871, 112; registered bonds, 1868-'9, 110; convertibles, 113 to 115; 15 million loan coupons, 190; do. registered bonds, 152½ to 155; Virginia registered bonds, 1891-'94, 253; do., 1890, 255; do., 1887, 257; registered bonds, past-due, 197 to 198, North Carolina 8's, coupons' 235; city of Richmond 6's, 246; Lynchburg coupon bonds, 255; Norfolk bonds, registered, 165 to 166; Alexandria coupon bonds, 255;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,,0
1863-11-19,1863-11-19,Virginia registered bonds 1891-1894,virginia_189[1-4],1,0,0,Virginia,235,235,"At the auction sale of Lancaster & Co., on Wednesday, bonds and stocks commanded the following figures: Confederate 8 per cent. coupons, 1881, 114; do., 1871, 112; registered bonds, 1868-'9, 110; convertibles, 113 to 115; 15 million loan coupons, 190; do. registered bonds, 152½ to 155; Virginia registered bonds, 1891-'94, 253; do., 1890, 255; do., 1887, 257; registered bonds, past-due, 197 to 198, North Carolina 8's, coupons' 235; city of Richmond 6's, 246; Lynchburg coupon bonds, 255; Norfolk bonds, registered, 165 to 166; Alexandria coupon bonds, 255;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,,0
1863-11-19,1863-11-19,Virginia registered bonds past due,virginia,1,0,0,Virginia,197,198,"At the auction sale of Lancaster & Co., on Wednesday, bonds and stocks commanded the following figures: Confederate 8 per cent. coupons, 1881, 114; do., 1871, 112; registered bonds, 1868-'9, 110; convertibles, 113 to 115; 15 million loan coupons, 190; do. registered bonds, 152½ to 155; Virginia registered bonds, 1891-'94, 253; do., 1890, 255; do., 1887, 257; registered bonds, past-due, 197 to 198, North Carolina 8's, coupons' 235; city of Richmond 6's, 246; Lynchburg coupon bonds, 255; Norfolk bonds, registered, 165 to 166; Alexandria coupon bonds, 255;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,,1
1863-11-19,1863-11-19,Alexandria coupon bonds,,0,0,0,,255,255,"At the auction sale of Lancaster & Co., on Wednesday, bonds and stocks commanded the following figures: Confederate 8 per cent. coupons, 1881, 114; do., 1871, 112; registered bonds, 1868-'9, 110; convertibles, 113 to 115; 15 million loan coupons, 190; do. registered bonds, 152½ to 155; Virginia registered bonds, 1891-'94, 253; do., 1890, 255; do., 1887, 257; registered bonds, past-due, 197 to 198, North Carolina 8's, coupons' 235; city of Richmond 6's, 246; Lynchburg coupon bonds, 255; Norfolk bonds, registered, 165 to 166; Alexandria coupon bonds, 255;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0917:article=4,,0
1863-11-25,1863-11-25,Confederate 8 per cent coupon bonds 1864-68,confederate_100mn_186[4-8],0,0,0,Confederacy,101,101.5,"Bonds and Stocks--At the sale of bonds and stocks by Messrs. Lancaster & Co., on Wednesday, the following figures were realized: Confederate 8 per cent coupon bonds, 1864-'68, 101 to 101½ 8 per cent registered bonds, 1864-'79, 100 ½ to 113, convertibles, 112½ 15 m loan, 186, for small bonds; large bonds of the same issue are worth from 198 to 200; Virginia registered bonds from 250 to 257; Virginia coupons, 446 to 448; North Carolina new 6's, 255; North Carolina new 8's, 261; Richmond city bonds, 1887, 271",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0923:article=pos=4,unsure,0
1863-11-25,1863-11-25,Confederate 8 per cent registered bonds 1864-1879,confederate_100mn_18(6[4-9]|7[0-9]),1,0,0,Confederacy,100.5,113,"Bonds and Stocks--At the sale of bonds and stocks by Messrs. Lancaster & Co., on Wednesday, the following figures were realized: Confederate 8 per cent coupon bonds, 1864-'68, 101 to 101½ 8 per cent registered bonds, 1864-'79, 100 ½ to 113, convertibles, 112½ 15 m loan, 186, for small bonds; large bonds of the same issue are worth from 198 to 200; Virginia registered bonds from 250 to 257; Virginia coupons, 446 to 448; North Carolina new 6's, 255; North Carolina new 8's, 261; Richmond city bonds, 1887, 271",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0923:article=pos=4,unsure,0
1863-11-25,1863-11-25,Confederate (15 mn) large bonds,confederate_15mn,0,0,0,Confederacy,198,200,"Bonds and Stocks--At the sale of bonds and stocks by Messrs. Lancaster & Co., on Wednesday, the following figures were realized: Confederate 8 per cent coupon bonds, 1864-'68, 101 to 101½ 8 per cent registered bonds, 1864-'79, 100 ½ to 113, convertibles, 112½ 15 m loan, 186, for small bonds; large bonds of the same issue are worth from 198 to 200; Virginia registered bonds from 250 to 257; Virginia coupons, 446 to 448; North Carolina new 6's, 255; North Carolina new 8's, 261; Richmond city bonds, 1887, 271",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0923:article=pos=4,,0
1863-11-25,1863-11-25,Confederate (15 mn) small bonds,confederate_15mn,0,0,0,Confederacy,186,186,"Bonds and Stocks--At the sale of bonds and stocks by Messrs. Lancaster & Co., on Wednesday, the following figures were realized: Confederate 8 per cent coupon bonds, 1864-'68, 101 to 101½ 8 per cent registered bonds, 1864-'79, 100 ½ to 113, convertibles, 112½ 15 m loan, 186, for small bonds; large bonds of the same issue are worth from 198 to 200; Virginia registered bonds from 250 to 257; Virginia coupons, 446 to 448; North Carolina new 6's, 255; North Carolina new 8's, 261; Richmond city bonds, 1887, 271",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0923:article=pos=4,,0
1863-11-25,1863-11-25,Confederate convertibles,confederate_8_convertible,0,0,0,Confederacy,112.5,112.5,"Bonds and Stocks--At the sale of bonds and stocks by Messrs. Lancaster & Co., on Wednesday, the following figures were realized: Confederate 8 per cent coupon bonds, 1864-'68, 101 to 101½ 8 per cent registered bonds, 1864-'79, 100 ½ to 113, convertibles, 112½ 15 m loan, 186, for small bonds; large bonds of the same issue are worth from 198 to 200; Virginia registered bonds from 250 to 257; Virginia coupons, 446 to 448; North Carolina new 6's, 255; North Carolina new 8's, 261; Richmond city bonds, 1887, 271",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0923:article=pos=4,,0
1863-11-25,1863-11-25,North Carolina new 8 per cent,north_carolina_8,0,0,0,North Carolina,261,261,"Bonds and Stocks--At the sale of bonds and stocks by Messrs. Lancaster & Co., on Wednesday, the following figures were realized: Confederate 8 per cent coupon bonds, 1864-'68, 101 to 101½ 8 per cent registered bonds, 1864-'79, 100 ½ to 113, convertibles, 112½ 15 m loan, 186, for small bonds; large bonds of the same issue are worth from 198 to 200; Virginia registered bonds from 250 to 257; Virginia coupons, 446 to 448; North Carolina new 6's, 255; North Carolina new 8's, 261; Richmond city bonds, 1887, 271",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0923:article=pos=4,,0
1863-11-25,1863-11-25,North Carolina new 6 per cent,,0,0,0,North Carolina,255,255,"Bonds and Stocks--At the sale of bonds and stocks by Messrs. Lancaster & Co., on Wednesday, the following figures were realized: Confederate 8 per cent coupon bonds, 1864-'68, 101 to 101½ 8 per cent registered bonds, 1864-'79, 100 ½ to 113, convertibles, 112½ 15 m loan, 186, for small bonds; large bonds of the same issue are worth from 198 to 200; Virginia registered bonds from 250 to 257; Virginia coupons, 446 to 448; North Carolina new 6's, 255; North Carolina new 8's, 261; Richmond city bonds, 1887, 271",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0923:article=pos=4,,0
1863-11-25,1863-11-25,Richmond City Bonds 1887,richmond,0,0,0,Richmond,271,271,"Bonds and Stocks--At the sale of bonds and stocks by Messrs. Lancaster & Co., on Wednesday, the following figures were realized: Confederate 8 per cent coupon bonds, 1864-'68, 101 to 101½ 8 per cent registered bonds, 1864-'79, 100 ½ to 113, convertibles, 112½ 15 m loan, 186, for small bonds; large bonds of the same issue are worth from 198 to 200; Virginia registered bonds from 250 to 257; Virginia coupons, 446 to 448; North Carolina new 6's, 255; North Carolina new 8's, 261; Richmond city bonds, 1887, 271",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0923:article=pos=4,,0
1863-11-25,1863-11-25,Virginia coupons,virginia,0,0,0,Virginia,446,448,"Bonds and Stocks--At the sale of bonds and stocks by Messrs. Lancaster & Co., on Wednesday, the following figures were realized: Confederate 8 per cent coupon bonds, 1864-'68, 101 to 101½ 8 per cent registered bonds, 1864-'79, 100 ½ to 113, convertibles, 112½ 15 m loan, 186, for small bonds; large bonds of the same issue are worth from 198 to 200; Virginia registered bonds from 250 to 257; Virginia coupons, 446 to 448; North Carolina new 6's, 255; North Carolina new 8's, 261; Richmond city bonds, 1887, 271",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0923:article=pos=4,,0
1863-11-25,1863-11-25,Virginia registered bonds,virginia,1,0,0,Virginia,250,257,"Bonds and Stocks--At the sale of bonds and stocks by Messrs. Lancaster & Co., on Wednesday, the following figures were realized: Confederate 8 per cent coupon bonds, 1864-'68, 101 to 101½ 8 per cent registered bonds, 1864-'79, 100 ½ to 113, convertibles, 112½ 15 m loan, 186, for small bonds; large bonds of the same issue are worth from 198 to 200; Virginia registered bonds from 250 to 257; Virginia coupons, 446 to 448; North Carolina new 6's, 255; North Carolina new 8's, 261; Richmond city bonds, 1887, 271",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0923:article=pos=4,,0
1863-11-26,1863-11-26,gold,gold,0,0,0,Specie,16,17,"There seems to be a steady advance in specie, and as the article becomes scarce the higher the figure to which it reaches in the market. $16 is now given as the buying, and $17 as the selling price for gold. The brokers are buying silver at $12, and selling it at $13.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0923:article=pos=4,,0
1863-11-26,1863-11-26,silver,silver,0,0,0,Specie,12,13,"There seems to be a steady advance in specie, and as the article becomes scarce the higher the figure to which it reaches in the market. $16 is now given as the buying, and $17 as the selling price for gold. The brokers are buying silver at $12, and selling it at $13.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0923:article=pos=4,,0
1863-12-10,1863-12-10,Confederate 8 per cent,confederate_100mn,0,0,0,Confederacy,107,111,"At the sale of Messrs. Lancaster & Co., on Wednesday, bonds and stocks reached the following figures, viz: Confederate 8 per cents, 107 to 111; 7 per cent bonds, 102½ to 103; bonds of 15 M loan, 182½ to 191. State Bonds.--Virginia registered bonds, 240 to 247 and interest; registered bonds, past due, 215; North Carolina 8 per cents, 287 and int; Missouri bond of $140, at 425; bonds of Chesapeake and Ohio Canal, guaranteed by Virginia, $246 and int. Railroad Bonds.--Va Central railroad, 2d mortgage, 264 and int; Orange and Alexandria, 250 and int. Coupons of the 15 M loan brought $150, and $500 in gold coin were run up to $19¼, and $1000 in silver to $16½.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0935:article=pos=37,unsure,0
1863-12-10,1863-12-10,Confederate Bonds (15 mn),confederate_15mn,0,0,0,Confederacy,182.5,191,"At the sale of Messrs. Lancaster & Co., on Wednesday, bonds and stocks reached the following figures, viz: Confederate 8 per cents, 107 to 111; 7 per cent bonds, 102½ to 103; bonds of 15 M loan, 182½ to 191. State Bonds.--Virginia registered bonds, 240 to 247 and interest; registered bonds, past due, 215; North Carolina 8 per cents, 287 and int; Missouri bond of $140, at 425; bonds of Chesapeake and Ohio Canal, guaranteed by Virginia, $246 and int. Railroad Bonds.--Va Central railroad, 2d mortgage, 264 and int; Orange and Alexandria, 250 and int. Coupons of the 15 M loan brought $150, and $500 in gold coin were run up to $19¼, and $1000 in silver to $16½.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0935:article=pos=37,,0
1863-12-10,1863-12-10,Confederate 7 per cent,confederate_7,0,0,0,Confederacy,102.5,103,"At the sale of Messrs. Lancaster & Co., on Wednesday, bonds and stocks reached the following figures, viz: Confederate 8 per cents, 107 to 111; 7 per cent bonds, 102½ to 103; bonds of 15 M loan, 182½ to 191. State Bonds.--Virginia registered bonds, 240 to 247 and interest; registered bonds, past due, 215; North Carolina 8 per cents, 287 and int; Missouri bond of $140, at 425; bonds of Chesapeake and Ohio Canal, guaranteed by Virginia, $246 and int. Railroad Bonds.--Va Central railroad, 2d mortgage, 264 and int; Orange and Alexandria, 250 and int. Coupons of the 15 M loan brought $150, and $500 in gold coin were run up to $19¼, and $1000 in silver to $16½.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0935:article=pos=37,,0
1863-12-10,1863-12-10,Missouri bond of $140,,0,0,0,Missouri,425,425,"At the sale of Messrs. Lancaster & Co., on Wednesday, bonds and stocks reached the following figures, viz: Confederate 8 per cents, 107 to 111; 7 per cent bonds, 102½ to 103; bonds of 15 M loan, 182½ to 191. State Bonds.--Virginia registered bonds, 240 to 247 and interest; registered bonds, past due, 215; North Carolina 8 per cents, 287 and int; Missouri bond of $140, at 425; bonds of Chesapeake and Ohio Canal, guaranteed by Virginia, $246 and int. Railroad Bonds.--Va Central railroad, 2d mortgage, 264 and int; Orange and Alexandria, 250 and int. Coupons of the 15 M loan brought $150, and $500 in gold coin were run up to $19¼, and $1000 in silver to $16½.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0935:article=pos=37,,0
1863-12-10,1863-12-10,North Carolina 8 per cent,north_carolina_8,0,0,0,North Carolina,287,287,"At the sale of Messrs. Lancaster & Co., on Wednesday, bonds and stocks reached the following figures, viz: Confederate 8 per cents, 107 to 111; 7 per cent bonds, 102½ to 103; bonds of 15 M loan, 182½ to 191. State Bonds.--Virginia registered bonds, 240 to 247 and interest; registered bonds, past due, 215; North Carolina 8 per cents, 287 and int; Missouri bond of $140, at 425; bonds of Chesapeake and Ohio Canal, guaranteed by Virginia, $246 and int. Railroad Bonds.--Va Central railroad, 2d mortgage, 264 and int; Orange and Alexandria, 250 and int. Coupons of the 15 M loan brought $150, and $500 in gold coin were run up to $19¼, and $1000 in silver to $16½.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0935:article=pos=37,,0
