date,url,issue,city,rate_low,rate_high,currency,comment
1865-08-19,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA229,Sept 1865,Amsterdam,40.375,40.875,FALSE,
1865-08-26,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA229,Sept 1865,Amsterdam,40.5,41,FALSE,
1865-09-02,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Amsterdam,40.5,40.75,FALSE,
1865-09-09,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Amsterdam,40.625,40.875,FALSE,
1865-09-16,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Amsterdam,40.625,40.875,FALSE,
1865-09-23,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Amsterdam,40.625,41,FALSE,
1865-09-30,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Amsterdam,40.75,41.25,FALSE,
1865-10-07,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Amsterdam,40.625,41,FALSE,
1865-10-14,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Amsterdam,40.75,41,FALSE,
1865-10-21,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Amsterdam,40.5,40.875,FALSE,
1865-10-28,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Amsterdam,40.75,40.5,FALSE,
1865-11-04,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA463,Dec 1865,Amsterdam,40.375,40.75,FALSE,
1865-11-11,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA463,Dec 1865,Amsterdam,40.375,40.625,FALSE,
1865-11-18,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA463,Dec 1865,Amsterdam,40.25,40.625,FALSE,
1865-11-25,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA463,Dec 1865,Amsterdam,40.375,40.75,FALSE,
1865-12-01,http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA85,Jan 1866,Amsterdam,40.625,40.875,FALSE,
1865-12-08,http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA85,Jan 1866,Amsterdam,40.75,40.875,FALSE,
1865-12-15,http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA85,Jan 1866,Amsterdam,40.75,41,FALSE,
1865-12-22,http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA85,Jan 1866,Amsterdam,40.75,41,FALSE,
1865-12-29,http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA85,Jan 1866,Amsterdam,40.625,41,FALSE,
1860-01-01,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Frankfort,41.75,41.875,FALSE,
1860-01-15,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Frankfort,41.25,41.25,FALSE,
1860-02-01,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Frankfort,41.625,41.75,FALSE,
1860-02-15,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Frankfort,41.5,41.625,FALSE,
1860-03-01,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Frankfort,41.75,41.875,FALSE,
1860-03-15,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Frankfort,41.625,41.75,FALSE,
1860-04-01,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Frankfort,41.5,41.625,FALSE,
1860-04-15,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Frankfort,41.625,41.75,FALSE,
1860-05-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Frankfort,41.875,42,FALSE,
1860-05-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Frankfort,41.875,42,FALSE,
1860-06-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Frankfort,41.875,42,FALSE,
1860-06-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Frankfort,41.875,42,FALSE,
1860-07-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Frankfort,41.875,42,FALSE,
1860-07-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Frankfort,41.75,41.875,FALSE,
1860-08-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Frankfort,41.875,42,FALSE,
1860-08-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Frankfort,41.875,42,FALSE,
1860-09-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Frankfort,41.875,42,FALSE,
1860-09-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Frankfort,41.75,42,FALSE,
1860-10-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Frankfort,41.74,41.875,FALSE,
1860-10-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Frankfort,41.625,41.75,FALSE,
1860-11-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Frankfort,41.375,41.5,FALSE,
1860-11-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Frankfort,40.75,41.5,FALSE,
1860-12-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Frankfort,40,40.25,FALSE,
1860-12-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Frankfort,39,39.5,FALSE,
1861-01-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Frankfort,39.5,39.875,FALSE,
1861-01-15,,,Frankfort,40.5,40.75,FALSE,
1861-02-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Frankfort,40.25,40.5,FALSE,
1861-02-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Frankfort,40.375,40.625,FALSE,
1861-03-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Frankfort,40.375,40.75,FALSE,
1861-03-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Frankfort,40.625,40.875,FALSE,
1861-12-01,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Frankfort,41,41.5,FALSE,
1861-12-15,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Frankfort,41.75,42,FALSE,
1862-01-01,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Frankfort,42.5,43,TRUE,
1862-01-15,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Frankfort,43.5,43.75,TRUE,
1862-02-01,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Frankfort,43.25,43.5,TRUE,
1862-02-15,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Frankfort,43.75,44,TRUE,
1862-03-01,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Frankfort,42.75,43,TRUE,
1862-03-15,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Frankfort,42.25,43.75,TRUE,
1862-03-22,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Frankfort,42.5,42.625,TRUE,
1862-03-29,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Frankfort,42.25,42.5,TRUE,
1862-04-05,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Frankfort,42.5,42.75,TRUE,
1862-04-12,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Frankfort,42.5,42.75,TRUE,
1862-04-19,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Frankfort,42.25,42.75,TRUE,
1862-04-26,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Frankfort,42.5,42.75,TRUE,
1862-05-02,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Frankfort,42.625,47.625,TRUE,
1862-05-10,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Frankfort,42.75,43.25,TRUE,
1862-05-17,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Frankfort,42.875,43.25,TRUE,
1862-05-31,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Frankfort,43.25,43.5,TRUE,
1862-06-07,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Frankfort,43.25,43.5,TRUE,
1862-06-14,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Frankfort,43.75,44.5,TRUE,
1862-06-26,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Frankfort,44.5,45,TRUE,
1862-07-05,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,45,45.25,TRUE,
1862-07-12,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,48,49,TRUE,
1862-07-19,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,48.5,49,TRUE,
1862-07-27,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,48,48.5,TRUE,
1862-08-02,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,47.75,48.25,TRUE,
1862-08-09,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,47.25,47.5,TRUE,
1862-08-16,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,47.5,48,TRUE,
1862-08-23,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,47.5,48,TRUE,
1862-08-30,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,47.5,48,TRUE,
1862-09-06,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,48.75,49.25,TRUE,
1862-09-13,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,49,49.5,TRUE,
1862-09-20,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,48.25,48.75,TRUE,
1862-09-27,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,48.75,49,TRUE,
1862-10-04,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,50.5,51,TRUE,
1862-10-11,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,52.5,53.5,TRUE,
1862-10-18,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,52,53,TRUE,
1862-10-25,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,54.5,55,TRUE,
1862-11-01,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,54.75,55.5,TRUE,
1862-11-08,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,55.5,56,TRUE,
1862-11-15,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,55.5,56,TRUE,
1862-11-23,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,54.5,55.25,TRUE,
1862-11-30,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,54,54.5,TRUE,
1862-12-06,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,55.25,56,TRUE,
1862-12-13,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,55,55.5,TRUE,
1862-12-20,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,54.75,55.5,TRUE,
1862-12-27,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Frankfort,55.75,56.5,TRUE,
1863-01-03,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,56,56.5,TRUE,
1863-01-10,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,57.5,58.5,TRUE,
1863-01-17,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,61,62.5,TRUE,
1863-01-24,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,61.5,62,TRUE,
1863-01-31,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,65,67,TRUE,
1863-02-07,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,65,65.5,TRUE,
1863-02-14,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,65,65.5,TRUE,
1863-02-21,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,68,68.5,TRUE,
1863-02-28,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,70,71,TRUE,
1863-03-07,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,65,66,TRUE,
1863-03-14,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,64.5,65.5,TRUE,
1863-03-21,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,63.5,64.5,TRUE,
1863-03-28,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,61,62,TRUE,
1863-04-04,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,62.5,64,TRUE,
1863-04-11,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,61,62,TRUE,
1863-04-18,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,62.5,63,TRUE,
1863-04-25,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,61.5,62,TRUE,
1863-05-02,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,61.5,62.5,TRUE,
1863-05-09,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,62.5,63.25,TRUE,
1863-05-16,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,61.75,62.5,TRUE,
1863-05-23,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,61.5,62,TRUE,
1863-05-30,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,60,60.5,TRUE,
1863-06-06,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,60,60.5,TRUE,
1863-06-13,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,60,61.5,TRUE,
1863-06-20,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,58.5,59.5,TRUE,
1863-06-27,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,60,60.625,TRUE,
1863-07-11,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,54,55.5,TRUE,
1863-07-18,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,50,52.5,TRUE,
1863-07-25,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,51.75,52.5,TRUE,
1863-08-01,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,52.5,53.25,TRUE,
1863-08-08,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,52.25,52.75,TRUE,
1863-08-15,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,52,52.25,TRUE,
1863-08-22,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,51.25,51.75,TRUE,
1863-08-29,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,52.25,52.5,TRUE,
1863-09-05,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,53.5,54,TRUE,
1863-09-12,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,54.5,55.25,TRUE,
1863-09-19,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,56.75,57,TRUE,
1863-09-26,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,58.25,59.25,TRUE,
1863-10-03,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,60.5,61.25,TRUE,
1863-10-10,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,64,64.5,TRUE,
1863-10-17,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,60,60.5,TRUE,
1863-10-24,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,60,60.25,TRUE,
1863-10-31,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,61.5,62,TRUE,
1863-11-07,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,61.5,62,TRUE,
1863-11-14,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,61,61.5,TRUE,
1863-11-21,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,63,63.5,TRUE,
1863-11-28,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,59.75,60.5,TRUE,
1863-12-05,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,61,61.5,TRUE,
1863-12-12,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,62,62.5,TRUE,
1863-12-19,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,62.5,63,TRUE,
1863-12-26,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Frankfort,62.5,63,TRUE,
1864-01-02,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,62.75,63.25,TRUE,
1864-01-09,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,62.75,63.25,TRUE,
1864-01-16,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,64.5,64.75,TRUE,
1864-01-23,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,64.5,65,TRUE,
1864-01-30,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,64.5,65,TRUE,
1864-02-06,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,65.5,66,TRUE,
1864-02-13,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,65.25,65.5,TRUE,
1864-02-20,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,65.5,65.75,TRUE,
1864-02-27,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,65.75,66,TRUE,
1864-03-05,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,66,66.5,TRUE,
1864-03-12,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,67,67.5,TRUE,
1864-03-19,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,66,66.5,TRUE,
1864-03-26,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,68,68.75,TRUE,
1864-04-02,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,67,67.75,TRUE,
1864-04-09,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,68.75,69.25,TRUE,
1864-04-16,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,70.5,71.5,TRUE,
1864-04-23,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,71.5,71,TRUE,
1864-04-30,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,73.25,74.25,TRUE,
1864-05-07,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,72.5,73.25,TRUE,
1864-05-14,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,71.5,71,TRUE,
1864-05-21,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,73.5,75,TRUE,
1864-05-28,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Frankfort,75.5,76.5,TRUE,
1864-06-04,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Frankfort,77.5,74.25,TRUE,
1864-06-11,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Frankfort,78,79,TRUE,
1864-06-18,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Frankfort,80,80.5,TRUE,
1864-07-09,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Frankfort,100,115,TRUE,Original quote was 200-215
1864-07-23,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Frankfort,101,103,TRUE,
1864-07-30,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Frankfort,98,100,TRUE,
1864-08-06,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Frankfort,103,105,TRUE,
1864-08-20,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Frankfort,101,103,TRUE,
1864-09-24,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Frankfort,83,90,TRUE,
1864-11-05,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Frankfort,40.25,41,FALSE,
1864-11-12,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Frankfort,40.25,41.25,FALSE,
1864-11-19,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Frankfort,41,41.5,FALSE,
1864-12-03,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Frankfort,40.25,41.25,FALSE,
1865-01-07,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,41.25,41.5,FALSE,
1865-01-14,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,41,41.5,FALSE,
1865-01-21,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,41.25,41.5,FALSE,
1865-01-28,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,41,41.5,FALSE,
1865-02-04,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,41,41.375,FALSE,
1865-02-11,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,40.75,41.25,FALSE,
1865-02-18,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,40.25,41,FALSE,
1865-02-25,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,40.5,41,FALSE,
1865-03-04,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,40.375,40.875,FALSE,
1865-03-11,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,40.25,40.75,FALSE,
1865-03-18,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,41,41.375,FALSE,
1865-03-25,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,40.75,41.25,FALSE,
1865-04-01,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,40.75,41,FALSE,
1865-04-08,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,40.5,41.875,FALSE,
1865-04-15,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,40.625,41,FALSE,
1865-04-22,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,40.875,41.25,FALSE,
1865-04-29,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,40.5,41.25,FALSE,
1865-05-05,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,41,41.375,FALSE,
1865-05-12,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,41.125,41.5,FALSE,
1865-05-19,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,41,41.375,FALSE,
1865-05-26,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,41.125,41.5,FALSE,
1865-06-02,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,41.125,41.5,FALSE,
1865-06-09,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,41.125,41.5,FALSE,
1865-06-16,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,41.125,41.75,FALSE,
1865-06-23,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,41,41.375,FALSE,
1865-06-30,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,40.375,41.25,FALSE,
1865-07-07,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Frankfort,40.5,40.875,FALSE,
1865-07-14,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA139,Aug 1865,Frankfort,40.25,40.625,FALSE,
1865-07-21,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA139,Aug 1865,Frankfort,40.25,40.625,FALSE,
1865-07-28,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA139,Aug 1865,Frankfort,40.25,40.625,FALSE,
1865-08-05,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA229,Sept 1865,Frankfort,40,40.625,FALSE,
