"name","city","state","price_mean","bidder_num","auction"
"Bollston Bank of Fitchenburgh","Fitchenburgh","MA",52.8666763320755,461,"1864-06-15; Sixes of 1881"
"John W. Kimball, Treasurer","Bath","ME",52.8653245,462,"1864-06-15; Sixes of 1881"
"W. D. Beliare & Co","","",52.8258759479167,463,"1864-06-15; Sixes of 1881"
"First National Bank","Washington","DC",52.8233273154283,464,"1864-06-15; Sixes of 1881"
"Howes & Macy","New York","NY",52.8104257636998,465,"1864-06-15; Sixes of 1881"
"First National Bank","Lockport","NY",52.8102541358696,466,"1864-06-15; Sixes of 1881"
"J. O. Fowler","New York","NY",52.8039127,467,"1864-06-15; Sixes of 1881"
"Central National Bank","New York","NY",52.8039127,468,"1864-06-15; Sixes of 1881"
"U. S. Trust Company","New York","NY",52.77934798,469,"1864-06-15; Sixes of 1881"
"Samuel R. Jones","","",52.775765625,470,"1864-06-15; Sixes of 1881"
"R. R. Robinson & Co.","Wilmington","DE",52.7250559406078,471,"1864-06-15; Sixes of 1881"
"G. H. Forster","New York","NY",52.7248450075,472,"1864-06-15; Sixes of 1881"
"Eli White","New York","NY",52.711795,473,"1864-06-15; Sixes of 1881"
"G. B. May","Philadelphia","PA",52.711795,474,"1864-06-15; Sixes of 1881"
"Gebhard Insurance Company","","",52.711795,475,"1864-06-15; Sixes of 1881"
"George W. P. Davis","New York","NY",52.711795,476,"1864-06-15; Sixes of 1881"
"Henry B. Smies","Southbury","CT",52.711795,477,"1864-06-15; Sixes of 1881"
"J. V. Orris, President Ninth National Bank","New York","NY",52.711795,478,"1864-06-15; Sixes of 1881"
"Jay Cooke & Co. for Robert P. Smith","New York","NY",52.711795,479,"1864-06-15; Sixes of 1881"
"John H. Goodwin","Hartford","CT",52.711795,480,"1864-06-15; Sixes of 1881"
"Mechanics' & Manufacturing Bank, Trenton","Trenton","NJ",52.711795,481,"1864-06-15; Sixes of 1881"
"Oberlin College","Oberlin","OH",52.711795,482,"1864-06-15; Sixes of 1881"
"W. H. King","Chicago","IL",52.711795,483,"1864-06-15; Sixes of 1881"
"A. L. Carleton","Washington","DC",52.711795,484,"1864-06-15; Sixes of 1881"
"C. Hayward","Attleborough","MA",52.711795,485,"1864-06-15; Sixes of 1881"
"C. T. Bechsworth","Oberlin","OH",52.711795,486,"1864-06-15; Sixes of 1881"
"Charles F. Quirks","New York","NY",52.711795,487,"1864-06-15; Sixes of 1881"
"Commander W. A. Parker, U.S.N","","",52.711795,488,"1864-06-15; Sixes of 1881"
"Edwin West","New York","NY",52.711795,489,"1864-06-15; Sixes of 1881"
"F. W. Kellogg. M.C.","","MI",52.711795,490,"1864-06-15; Sixes of 1881"
"First National Bank","Cleveland","OH",52.711795,491,"1864-06-15; Sixes of 1881"
"H. Wenzell","Boston","MA",52.711795,492,"1864-06-15; Sixes of 1881"
"Hannah Dye","Morrisonville","NY",52.711795,493,"1864-06-15; Sixes of 1881"
"Hon. W. D. Noble, for Tomb, Huss & Co.","Tiffin","OH",52.711795,494,"1864-06-15; Sixes of 1881"
"James H. Mills","Buffalo","NY",52.711795,495,"1864-06-15; Sixes of 1881"
"John P. Walker","Providence","RI",52.711795,496,"1864-06-15; Sixes of 1881"
"Mary Livingston","New York","NY",52.711795,497,"1864-06-15; Sixes of 1881"
"People's Bank","New York","NY",52.711795,498,"1864-06-15; Sixes of 1881"
"Thomas Booth","Chester","PA",52.711795,499,"1864-06-15; Sixes of 1881"
"Home Insurance Co.","New York","NY",52.6935989111111,500,"1864-06-15; Sixes of 1881"
"The Sun Mutual Insurance Co.","New York","NY",52.68620675,501,"1864-06-15; Sixes of 1881"
"First National Bank","Cincinnati","OH",52.6532456144068,502,"1864-06-15; Sixes of 1881"
"Jay Cooke & Co. for J. R. Barlow","New York","NY",52.647824375,503,"1864-06-15; Sixes of 1881"
"Win. F. Hughes, President for City Bank","Philadelphia","PA",52.6330973246403,504,"1864-06-15; Sixes of 1881"
"J. W. Haxer, Trustee","Boston","MA",52.5665476871981,505,"1864-06-15; Sixes of 1881"
"George W. Butts","Providence","RI",52.5302009677419,506,"1864-06-15; Sixes of 1881"
"Colgate & Hoffman","New York","NY",52.5299459199438,507,"1864-06-15; Sixes of 1881"
"Webster Bank","Boston","MA",52.4985595833333,508,"1864-06-15; Sixes of 1881"
"L. Worthington","Cincinnati","OH",52.4729713333333,509,"1864-06-15; Sixes of 1881"
"David Ellis","Boston","MA",52.4559125,510,"1864-06-15; Sixes of 1881"
"H. W. Stowell","South Reading","MA",52.4559125,511,"1864-06-15; Sixes of 1881"
"W. Faukner","Grafton","MA",52.4559125,512,"1864-06-15; Sixes of 1881"
"Elijah F. Hall","Weymouth","MA",52.4559125,513,"1864-06-15; Sixes of 1881"
"First National Bank","Pittsburgh","PA",52.4369411030741,514,"1864-06-15; Sixes of 1881"
"L. H. Nichols","Lockport","NY",52.4149713,515,"1864-06-15; Sixes of 1881"
"Charles H. Delevan","New York","NY",52.4010805357143,516,"1864-06-15; Sixes of 1881"
"Commellia & Tillinghast","New York","NY",52.3888213567073,517,"1864-06-15; Sixes of 1881"
"John J. Diffendoff","Plainfield","NJ",52.32797125,518,"1864-06-15; Sixes of 1881"
"John Powell","West Merriden","CT",52.32797125,519,"1864-06-15; Sixes of 1881"
"Ward, Campbell & Co., N. Y. on behalf of Grant & Son New-York","New York","NY",52.32797125,520,"1864-06-15; Sixes of 1881"
"Atlantic Mutual Insurance Co.","New York","NY",52.3218788095238,521,"1864-06-15; Sixes of 1881"
"B. L. Buxton, Secretary of Irving Saving Institution","New York","NY",52.3215608324635,522,"1864-06-15; Sixes of 1881"
"Ward, Campbell & Co.","New York","NY",52.30954771,523,"1864-06-15; Sixes of 1881"
"J. B. Thompson","Cincinnati","OH",52.2512065,524,"1864-06-15; Sixes of 1881"
"Chatham Bank","New York","NY",52.2437386845494,525,"1864-06-15; Sixes of 1881"
"D. W. Vaughn, Cashier Fourth National Bank","New York","NY",52.2226384691208,526,"1864-06-15; Sixes of 1881"
"A. L. Carlton & Co.","New York","NY",52.20003,527,"1864-06-15; Sixes of 1881"
"C. H. Coy","Toledo","OH",52.20003,528,"1864-06-15; Sixes of 1881"
"Cornerius Christie","New York","NY",52.20003,529,"1864-06-15; Sixes of 1881"
"E. J. Pennyman","Plymouth","MI",52.20003,530,"1864-06-15; Sixes of 1881"
"F. Buell","Washington","DC",52.20003,531,"1864-06-15; Sixes of 1881"
"James W Kerr","Rochester","NY",52.20003,532,"1864-06-15; Sixes of 1881"
"John A. Gillett","Springfield","IL",52.20003,533,"1864-06-15; Sixes of 1881"
"John A. Schenck","New York","NY",52.20003,534,"1864-06-15; Sixes of 1881"
"John Nurse","New York","NY",52.20003,535,"1864-06-15; Sixes of 1881"
"Philo Dubois","Buffalo","NY",52.20003,536,"1864-06-15; Sixes of 1881"
"Sarah R. Chase","Brunswick","ME",52.20003,537,"1864-06-15; Sixes of 1881"
"Thomas J. Abbott","Washington","DC",52.20003,538,"1864-06-15; Sixes of 1881"
"C. H. Spunger","Natick","MA",52.20003,539,"1864-06-15; Sixes of 1881"
"Mrs. Louisa W. Pettibone","Winchester Centre","CT",52.20003,540,"1864-06-15; Sixes of 1881"
"B. F. Wheelwright","New York","NY",52.1927880424528,541,"1864-06-15; Sixes of 1881"
"W. H. Cook","Bath","NY",52.1897947,542,"1864-06-15; Sixes of 1881"
"A. Lemascena & Co.","New York","NY",52.187235875,543,"1864-06-15; Sixes of 1881"
"W. Rosses & Co.","Boston","MA",52.1057575,544,"1864-06-15; Sixes of 1881"
"Bank of the Republic","New York","NY",51.9807021428571,545,"1864-06-15; Sixes of 1881"
"John W. Ellis","Cincinnati","OH",51.96973575,546,"1864-06-15; Sixes of 1881"
"S. V. Van Fleet","Williamsport","PA",51.9526769166667,547,"1864-06-15; Sixes of 1881"
"D. Rumsey","Bath","NY",51.94926515,548,"1864-06-15; Sixes of 1881"
"O. Seymour","Bath","NY",51.94926515,549,"1864-06-15; Sixes of 1881"
"John Davenport","Bath","NY",51.9441475,550,"1864-06-15; Sixes of 1881"
"W. L. Peck","Chicago","IL",51.9441475,551,"1864-06-15; Sixes of 1881"
"First National Bank","St. Paul","MN",51.9441475,552,"1864-06-15; Sixes of 1881"
"M. Armstrong & Sons","New York","NY",51.9441475,553,"1864-06-15; Sixes of 1881"
"R. H. W. Bruce","Syracuse","NY",51.9441475,554,"1864-06-15; Sixes of 1881"
"William Adams","Washington","DC",51.9441475,555,"1864-06-15; Sixes of 1881"
"Mechanics' Bank","New York","NY",51.892971,556,"1864-06-15; Sixes of 1881"
"Constant Cook","Bath","NY",51.8893155357143,557,"1864-06-15; Sixes of 1881"
"Merchants' Exchange Bank","New York","NY",51.8695151041667,558,"1864-06-15; Sixes of 1881"
"J. S. Trimble","Mount Gilead","OH",51.790618,559,"1864-06-15; Sixes of 1881"
"M.A. Nichols","Lockport","NY",51.7394415,560,"1864-06-15; Sixes of 1881"
"U. G. Paris","Sandy Hill","NY",51.7347890909091,561,"1864-06-15; Sixes of 1881"
"Rufus K. McHarg","New York","NY",51.7087356,562,"1864-06-15; Sixes of 1881"
"Asa Braichard","Norwich","VT",51.688265,563,"1864-06-15; Sixes of 1881"
"F. & D. K. Hallenbeck, agents","Ferrysburgh","OH",51.688265,564,"1864-06-15; Sixes of 1881"
"J. M. & S. M. Mitchell","Indianapolis","IN",51.688265,565,"1864-06-15; Sixes of 1881"
"James Gallatin","New York","NY",51.688265,566,"1864-06-15; Sixes of 1881"
"James H. C. Bool","Memphis","TN",51.688265,567,"1864-06-15; Sixes of 1881"
"Jay Cook & Co. for Mellen & Wood","Washington","DC",51.688265,568,"1864-06-15; Sixes of 1881"
"National Bank","New York","NY",51.688265,569,"1864-06-15; Sixes of 1881"
"Sarah Smith","Buffalo","NY",51.688265,570,"1864-06-15; Sixes of 1881"
"Thomas D. Littlewood","New York","NY",51.688265,571,"1864-06-15; Sixes of 1881"
"William H. Proctor","Washington","DC",51.688265,572,"1864-06-15; Sixes of 1881"
"William John O'Brien","New York","NY",51.688265,573,"1864-06-15; Sixes of 1881"
"Bank of Fort Edward","Fort Edward","NY",51.585912,574,"1864-06-15; Sixes of 1881"
"Franklin Reed","Bath","ME",51.5347355,575,"1864-06-15; Sixes of 1881"
"First National Bank","Killingsley","CT",51.4323825,576,"1864-06-15; Sixes of 1881"
"Mary Talcott","Hartford","CT",51.4323825,577,"1864-06-15; Sixes of 1881"
"P. Ring","West Wilton","NY",51.4323825,578,"1864-06-15; Sixes of 1881"
"Thomas Brande","Elkhorn","WI",51.4323825,579,"1864-06-15; Sixes of 1881"
"First National Bank","Sandy Hill","NY",51.3958278571429,580,"1864-06-15; Sixes of 1881"
"J. W. Proctor & Co.","Lewiston","IL",51.30444125,581,"1864-06-15; Sixes of 1881"
"Dehon, Clark & Bridges","New York","NY",51.2945996153846,582,"1864-06-15; Sixes of 1881"
"W. M. Egan & Co.","Chicago","IL",51.1765,583,"1864-06-15; Sixes of 1881"
"A. C. Hawlet","New York","NY",51.1765,584,"1864-06-15; Sixes of 1881"
"Benjamin Reis","Washington","DC",51.1765,585,"1864-06-15; Sixes of 1881"
"C. H. Doolittle, President","Utica","NY",51.1765,586,"1864-06-15; Sixes of 1881"
"Capt. J. E. Rastid","Baltimore","MD",51.1765,587,"1864-06-15; Sixes of 1881"
"E. Hathaway, Cashier","Fall River","MA",51.1765,588,"1864-06-15; Sixes of 1881"
"Edward Evalt","Baltimore","MD",51.1765,589,"1864-06-15; Sixes of 1881"
"Edward F. Pratt","Milwaukee","WI",51.1765,590,"1864-06-15; Sixes of 1881"
"Edward Wells","Quincy","IL",51.1765,591,"1864-06-15; Sixes of 1881"
"Edward Wills","Quincy","IL",51.1765,592,"1864-06-15; Sixes of 1881"
"Exchange Bank","Lockport","NY",51.1765,593,"1864-06-15; Sixes of 1881"
"G. T. Mills","Thorntown","IA",51.1765,594,"1864-06-15; Sixes of 1881"
"G. W. Himes","Shippensburgh","PA",51.1765,595,"1864-06-15; Sixes of 1881"
"George Conn","Quincy","IL",51.1765,596,"1864-06-15; Sixes of 1881"
"George F. Waasman","","",51.1765,597,"1864-06-15; Sixes of 1881"
"George W. Cox","Washington","DC",51.1765,598,"1864-06-15; Sixes of 1881"
"H. H. Fish","Utica","NY",51.1765,599,"1864-06-15; Sixes of 1881"
"H. Kellogg & Son","Philadelphia","PA",51.1765,600,"1864-06-15; Sixes of 1881"
"Henry G. Burger","New York","NY",51.1765,601,"1864-06-15; Sixes of 1881"
"Ira Davenport","Bath","NY",51.1765,602,"1864-06-15; Sixes of 1881"
"J. K. Wilden","Washington","DC",51.1765,603,"1864-06-15; Sixes of 1881"
"J. M. Dickson","Washington","DC",51.1765,604,"1864-06-15; Sixes of 1881"
"James D. Morgan","Quincy","IL",51.1765,605,"1864-06-15; Sixes of 1881"
"James G. Verplank","Alexandria","VA",51.1765,606,"1864-06-15; Sixes of 1881"
"John Hendrick","South Charleston","OH",51.1765,607,"1864-06-15; Sixes of 1881"
"John J. Abernethy","New York","NY",51.1765,608,"1864-06-15; Sixes of 1881"
"Joseph J. Corke","Providence","RI",51.1765,609,"1864-06-15; Sixes of 1881"
"Lieut. Asa F. Abbott","Washington","DC",51.1765,610,"1864-06-15; Sixes of 1881"
"Manufacturers' and Traders' Bank.","Buffalo","NY",51.1765,611,"1864-06-15; Sixes of 1881"
"R. Hinckley","Belleville","IL",51.1765,612,"1864-06-15; Sixes of 1881"
"R. Woods","Cincinnati","OH",51.1765,613,"1864-06-15; Sixes of 1881"
"Rev. W. W. Williams","Toledo","OH",51.1765,614,"1864-06-15; Sixes of 1881"
"Temera Uppstein","Boonville","MO",51.1765,615,"1864-06-15; Sixes of 1881"
"Thomas Hudson","Boston","MA",51.1765,616,"1864-06-15; Sixes of 1881"
"Vincent Vigoreaux","New York","NY",51.1765,617,"1864-06-15; Sixes of 1881"
"W. D. O'Brien","New York","NY",51.1765,618,"1864-06-15; Sixes of 1881"
"W. H. Crosby","Washington","DC",51.1765,619,"1864-06-15; Sixes of 1881"
"W. S. L. Jewett","Plainfield","NJ",51.1765,620,"1864-06-15; Sixes of 1881"
"W.B. Belknap","Louisville","KY",51.1765,621,"1864-06-15; Sixes of 1881"
"Waidoboro Bank","","ME",51.1765,622,"1864-06-15; Sixes of 1881"
"William D. Murphy","New York","NY",51.1765,623,"1864-06-15; Sixes of 1881"
"William Spence","New York","NY",51.1765,624,"1864-06-15; Sixes of 1881"
"B. B. Burt","Oswego","NY",51.1765,625,"1864-06-15; Sixes of 1881"
"First National Bank","Pomeroy","OH",51.1765,626,"1864-06-15; Sixes of 1881"
"Henry Peters","Upper Sandusky","OH",51.1765,627,"1864-06-15; Sixes of 1881"
"John Rankin","South Charleston","OH",51.1765,628,"1864-06-15; Sixes of 1881"
"John T. Hopkins","Evansville","IN",51.1765,629,"1864-06-15; Sixes of 1881"
"The Eastern Bank of Maryland","Easton","MD",51.1765,630,"1864-06-15; Sixes of 1881"
"George M. Hunter","North Argyle","NY",50.4088525,631,"1864-06-15; Sixes of 1881"
"Ward, Campbell & Co","New York","NY",101.172153846154,1,"1860-09-08; Loan of 1860"
"F. G. Blanchard","Brooklyn","NY",101.125,2,"1860-09-08; Loan of 1860"
"Oerlichs & Co","New York","NY",101,3,"1860-09-08; Loan of 1860"
"P. T. Homer","Boston","MA",100.675,4,"1860-09-08; Loan of 1860"
"Bank of Troy","New York","NY",100.6,5,"1860-09-08; Loan of 1860"
"Bowery Savings Bank","New York","NY",100.575,6,"1860-09-08; Loan of 1860"
"D. A. Cushman & B. F. Wheelwright","Philadelphia","PA",100.55,7,"1860-09-08; Loan of 1860"
"John C. Green","New York","NY",100.55,8,"1860-09-08; Loan of 1860"
"E. Whitehouse, Son & Morison","New York","NY",100.5486,9,"1860-09-08; Loan of 1860"
"William Mertens","New York","NY",100.52,10,"1860-09-08; Loan of 1860"
"C. H. Merryman","New York","NY",100.51,11,"1860-09-08; Loan of 1860"
"J. W. Schmidt","New York","NY",100.51,12,"1860-09-08; Loan of 1860"
"Gabriel Mead, trustee","New York","NY",100.5078125,13,"1860-09-08; Loan of 1860"
"Ketchum Son & Co","New York","NY",100.506,14,"1860-09-08; Loan of 1860"
"A. Muirhead","New York","NY",100.5,15,"1860-09-08; Loan of 1860"
"Drexel & Co","Philadelphia","PA",100.5,16,"1860-09-08; Loan of 1860"
"Gabriel Mead & W. H. Carter","New York","NY",100.5,17,"1860-09-08; Loan of 1860"
"Troy Savings Bank","New York","NY",100.5,18,"1860-09-08; Loan of 1860"
"Merchants' & Traders' Bank","New York","NY",100.45,19,"1860-09-08; Loan of 1860"
"Julius Y. Dewey","Montpelier","VT",100.416333333333,20,"1860-09-08; Loan of 1860"
"Rufus H. King","Albany ","NY",100.375,21,"1860-09-08; Loan of 1860"
"Cortland de P. Field","New York","NY",100.35,22,"1860-09-08; Loan of 1860"
"Bank of La Salle","Chicago","IL",100.304,23,"1860-09-08; Loan of 1860"
"B. F. Wheelwright","Philadelphia","PA",100.3,24,"1860-09-08; Loan of 1860"
"W. B. Scott & Co","New York","NY",100.283333333333,25,"1860-09-08; Loan of 1860"
"Merchants' Bank","Boston","MA",100.271739130435,26,"1860-09-08; Loan of 1860"
"Orient Mutual Insurance Company","New York","NY",100.26,27,"1860-09-08; Loan of 1860"
"Delaware Mutual Safety Insurance Company","Philadelphia","PA",100.25,28,"1860-09-08; Loan of 1860"
"Dry Dock Savings Institution","New York","NY",100.25,29,"1860-09-08; Loan of 1860"
"Isaac Bell, Jr. ","New York","NY",100.25,30,"1860-09-08; Loan of 1860"
"Provident Institution for Savings","Boston","MA",100.25,31,"1860-09-08; Loan of 1860"
"Riggs & Co. ","Washington","DC",100.232258064516,32,"1860-09-08; Loan of 1860"
"Pennsylvania Mutual Life Insurance Company","Philadelphia","PA",100.2125,33,"1860-09-08; Loan of 1860"
"Marie & Kanz","New York","NY",100.199669966997,34,"1860-09-08; Loan of 1860"
"Lockwood & Co","New York","NY",100.18375,35,"1860-09-08; Loan of 1860"
"Gwynene & Day","New York","NY",100.161764705882,36,"1860-09-08; Loan of 1860"
"Philip Speyer & Co","New York","NY",100.124,37,"1860-09-08; Loan of 1860"
"Livermore, Clews & Mason","New York","NY",100.121008403361,38,"1860-09-08; Loan of 1860"
"H. F. Vail","New York","NY",100.1,39,"1860-09-08; Loan of 1860"
"Thompson Brothers","New York","NY",100.0704,40,"1860-09-08; Loan of 1860"
"W. B. Scott","New York","NY",100.028409090909,41,"1860-09-08; Loan of 1860"
"Clarkson & Co","New York","NY",100.01,42,"1860-09-08; Loan of 1860"
"B. H. Field, executor","New York","NY",100,43,"1860-09-08; Loan of 1860"
"H. J. Morgan & Co","New York","NY",100,44,"1860-09-08; Loan of 1860"
"Harrison Bank","","PA",100,45,"1860-09-08; Loan of 1860"
"Levi Hasbrouck","New York","NY",100,46,"1860-09-08; Loan of 1860"
"Pittsburgh Trust Company","Philadelphia","PA",100,47,"1860-09-08; Loan of 1860"
"Ribon & Co","New York","NY",100,48,"1860-09-08; Loan of 1860"
"Charles Griswold","New York","NY",100.27,1,"1861-04-06; Treasury Notes of 1861"
"Charles H. Baker","Philadelphia","PA",100.26,2,"1861-04-06; Treasury Notes of 1861"
"Jay, Cooke & Co","Philadelphia","PA",100.16,3,"1861-04-06; Treasury Notes of 1861"
"H. Trowbridge's Sons","New Haven","CT",100.15,4,"1861-04-06; Treasury Notes of 1861"
"Wm. H. Marston","New York","NY",100.05,5,"1861-04-06; Treasury Notes of 1861"
"John P. Elton","Waterbury","CT",100.022,6,"1861-04-06; Treasury Notes of 1861"
"Colgate & Hoffman","New York","NY",100.0125,7,"1861-04-06; Treasury Notes of 1861"
"Henry W.T. Mali & Co","New York","NY",100.01,8,"1861-04-06; Treasury Notes of 1861"
"Bank of Commerce","New York","NY",100,9,"1861-04-06; Treasury Notes of 1861"
"Bank of New York","New York","NY",100,10,"1861-04-06; Treasury Notes of 1861"
"Bridgeport Savings Bank","Bridgeport","CT",100,11,"1861-04-06; Treasury Notes of 1861"
"H. Howard, secretary","Buffalo","NY",100,12,"1861-04-06; Treasury Notes of 1861"
"Institution for Savings","Roxbury","MA",100,13,"1861-04-06; Treasury Notes of 1861"
"James G. King's Sons","New York","NY",100,14,"1861-04-06; Treasury Notes of 1861"
"P.P. Pytchlynn","Boston","MA",100,15,"1861-04-06; Treasury Notes of 1861"
"R.L. & A. Stuart","New York","NY",100,16,"1861-04-06; Treasury Notes of 1861"
"Read, Drexel & Co","New York","NY",100,17,"1861-04-06; Treasury Notes of 1861"
"S. Hooper","Boston","MA",100,18,"1861-04-06; Treasury Notes of 1861"
"S. Hooper and others","Boston","MA",100,19,"1861-04-06; Treasury Notes of 1861"
"Samuel S. White","Philadelphia","PA",100,20,"1861-04-06; Treasury Notes of 1861"
"Summer R. Stone","New York","NY",100,21,"1861-04-06; Treasury Notes of 1861"
"C. S. Darrow","Boston","MA",78.8226296,1,"1862-11-10; Seven-Thirties of 1861"
"Florence & Conant","Washington","DC",78.8226296,2,"1862-11-10; Seven-Thirties of 1861"
"G. D. Rosengarten","Philadelphia","PA",78.8226296,3,"1862-11-10; Seven-Thirties of 1861"
"Jacob L. Smith","Philadelphia","PA",78.8226296,4,"1862-11-10; Seven-Thirties of 1861"
"Richard Vallant","New York","NY",78.8226296,5,"1862-11-10; Seven-Thirties of 1861"
"Jeremiah Pangburn","New York","",78.59525663,6,"1862-11-10; Seven-Thirties of 1861"
"G. S. Robbins & Sons, agents","New York","NY",78.5384133875,7,"1862-11-10; Seven-Thirties of 1861"
"Gebhard Fire Insurance Company","Washington","DC",78.527044739,8,"1862-11-10; Seven-Thirties of 1861"
"John Gardner","Boston","MA",78.51946564,9,"1862-11-10; Seven-Thirties of 1861"
"Thomas V. C. Morgan","Philadelphia","PA",78.51946564,10,"1862-11-10; Seven-Thirties of 1861"
"James A. Cowing","New York","NY",78.481570145,11,"1862-11-10; Seven-Thirties of 1861"
"G. F Wonk & Co","Philadelphia","PA",78.46686669294,12,"1862-11-10; Seven-Thirties of 1861"
"Benjamin Tomes","New York","",78.4476258390521,13,"1862-11-10; Seven-Thirties of 1861"
"Cambridge City Bank","Cambridge","MA",78.44367465,14,"1862-11-10; Seven-Thirties of 1861"
"F. Tomes, Jr. ","New York","NY",78.44367465,15,"1862-11-10; Seven-Thirties of 1861"
"George W. Welsh","New York","NY",78.44367465,16,"1862-11-10; Seven-Thirties of 1861"
"Henry P. Ketchum","New York","NY",78.44367465,17,"1862-11-10; Seven-Thirties of 1861"
"J. De Riegles","Cincinnati","OH",78.44367465,18,"1862-11-10; Seven-Thirties of 1861"
"Judd Linseed and Sperm Oil Co.","","",78.44367465,19,"1862-11-10; Seven-Thirties of 1861"
"Roosevelt & Son","New York","NY",78.44367465,20,"1862-11-10; Seven-Thirties of 1861"
"John De Voo, executor","","",78.44367465,21,"1862-11-10; Seven-Thirties of 1861"
"Daniel Le Roy","New York","",78.4247269025,22,"1862-11-10; Seven-Thirties of 1861"
"E. W. Clark & Co.","Philadelphia","PA",78.3494772767143,23,"1862-11-10; Seven-Thirties of 1861"
"William Amer","Philadelphia","PA",78.3489359125,24,"1862-11-10; Seven-Thirties of 1861"
"James F. Penniman","","",78.329988165,25,"1862-11-10; Seven-Thirties of 1861"
"Jay, Cooke & Co.","Washington","DC",78.3160734129297,26,"1862-11-10; Seven-Thirties of 1861"
"E. L. Boles","","",78.314829967,27,"1862-11-10; Seven-Thirties of 1861"
"Benkard & Hutton","New York","NY",78.30156654375,28,"1862-11-10; Seven-Thirties of 1861"
"Brewster, Sweet & Co.","Boston","MA",78.2979227461538,29,"1862-11-10; Seven-Thirties of 1861"
"E. D. Stanton","","",78.2946190363333,30,"1862-11-10; Seven-Thirties of 1861"
"Edward Haight, president","New York","NY",78.29209267,31,"1862-11-10; Seven-Thirties of 1861"
"Clarke, Dodge & Co.","New York","NY",78.2812653857143,32,"1862-11-10; Seven-Thirties of 1861"
"G. S. Robbins & Son","","",78.2550612416612,33,"1862-11-10; Seven-Thirties of 1861"
"Charles P. Gulick","","",78.254197175,34,"1862-11-10; Seven-Thirties of 1861"
"D. C. Spooner","","",78.254197175,35,"1862-11-10; Seven-Thirties of 1861"
"De Coursey, Lafourcade & Co.","","",78.254197175,36,"1862-11-10; Seven-Thirties of 1861"
"John Gulliver","Philadelphia","PA",78.254197175,37,"1862-11-10; Seven-Thirties of 1861"
"John Ponder","Washington","DC",78.254197175,38,"1862-11-10; Seven-Thirties of 1861"
"T. D. Amstrong","Mount Holly","NJ",78.254197175,39,"1862-11-10; Seven-Thirties of 1861"
"John P. Yelverton, cashier","","",78.254197175,40,"1862-11-10; Seven-Thirties of 1861"
"James H. Banker","","",78.2481338958,41,"1862-11-10; Seven-Thirties of 1861"
"Farmers and Mechanics' Bank","Philadelphia","PA",78.223880779,42,"1862-11-10; Seven-Thirties of 1861"
"Vermilye & Co.","New York","NY",78.2223649592,43,"1862-11-10; Seven-Thirties of 1861"
"Clarkson Brothers","","",78.22198600425,44,"1862-11-10; Seven-Thirties of 1861"
"Thompson Brothers","New York","NY",78.193564383,45,"1862-11-10; Seven-Thirties of 1861"
"E. W. Tallman, cashier","","",78.18030095975,46,"1862-11-10; Seven-Thirties of 1861"
"Livermore, Clews & Co.","","",78.1619429765762,47,"1862-11-10; Seven-Thirties of 1861"
"George and Samuel Brown","","",78.1594584375,48,"1862-11-10; Seven-Thirties of 1861"
"Manhattan Savings Institution","New York","NY",78.1594584375,49,"1862-11-10; Seven-Thirties of 1861"
"E. Whitehouse, Son & Morrison","","",78.150845825,50,"1862-11-10; Seven-Thirties of 1861"
"Corn Exchange Bank","","",78.14051069,51,"1862-11-10; Seven-Thirties of 1861"
"B. M. Freleigh","Saugerties","NY",78.137668527875,52,"1862-11-10; Seven-Thirties of 1861"
"Joseph Jones","Philadelphia","PA",78.1350970478571,53,"1862-11-10; Seven-Thirties of 1861"
"J. Van Duzer, president","","",78.1283841316,54,"1862-11-10; Seven-Thirties of 1861"
"G. S. Robbins & Sons, trustees","","",78.1215629425,55,"1862-11-10; Seven-Thirties of 1861"
"Merchants' Bank","","",78.11208906875,56,"1862-11-10; Seven-Thirties of 1861"
"American Exchange Bank","","",78.102615195,57,"1862-11-10; Seven-Thirties of 1861"
"W. H. Cox, cashier","","",78.102615195,58,"1862-11-10; Seven-Thirties of 1861"
"Drexel & Co.","Philadelphia","PA",78.0839381296071,59,"1862-11-10; Seven-Thirties of 1861"
"Stuart & Brother","Philadelphia","PA",78.0836674475,60,"1862-11-10; Seven-Thirties of 1861"
"Ketchum, Son & Co., for themselves and others","","",78.0803918652399,61,"1862-11-10; Seven-Thirties of 1861"
"Rittenhouse, Fant & Co.","Washington","DC",78.07927157008,62,"1862-11-10; Seven-Thirties of 1861"
"Robert Suyvesant","New York","NY",78.07419357375,63,"1862-11-10; Seven-Thirties of 1861"
"Alfonso Deschowitz","","",78.0647197,64,"1862-11-10; Seven-Thirties of 1861"
"Anna G. Dudley","","",78.0647197,65,"1862-11-10; Seven-Thirties of 1861"
"Boyleston Bank","Boston","MA",78.0647197,66,"1862-11-10; Seven-Thirties of 1861"
"C. S. Underwood","Washington","DC",78.0647197,67,"1862-11-10; Seven-Thirties of 1861"
"Christopher Becker","New York","NY",78.0647197,68,"1862-11-10; Seven-Thirties of 1861"
"Dater & Timpson","","",78.0647197,69,"1862-11-10; Seven-Thirties of 1861"
"E. L. Ketsey","","",78.0647197,70,"1862-11-10; Seven-Thirties of 1861"
"Henry W. Shaw","New York","NY",78.0647197,71,"1862-11-10; Seven-Thirties of 1861"
"Ira Steward","","",78.0647197,72,"1862-11-10; Seven-Thirties of 1861"
