"date","actual_maturity","yield_actual_low","yield_actual_high","yield_actual_mean","implied_maturity_low_5pct","implied_maturity_high_5pct","implied_maturity_mean_5pct","implied_maturity_low_4pct","implied_maturity_high_4pct","implied_maturity_mean_4pct","implied_maturity_low_6pct","implied_maturity_high_6pct","implied_maturity_mean_6pct"
1866-12-11,12.0657534246575,0.0266183059862991,0.0260148830805287,0.0263165945334139,1860-09-01,1860-07-10,1860-08-06,1859-02-06,1858-12-02,1859-01-04,1861-09-18,1861-08-05,1861-08-27
1866-12-12,12.0630136986301,0.0270023849949122,0.0264759012278419,0.026739143111377,1860-07-24,1860-06-08,1860-07-01,1858-12-19,1858-10-22,1858-11-20,1861-08-17,1861-07-09,1861-07-28
1866-12-13,12.0602739726027,0.0266303997191416,0.0261743729627582,0.0264023863409498,1860-08-21,1860-07-12,1860-08-01,1859-01-23,1858-12-04,1858-12-29,1861-09-09,1861-08-07,1861-08-23
1866-12-14,12.0575342465753,0.0268654600934604,0.0264080719415813,0.0266367660175208,1860-08-02,1860-06-23,1860-07-13,1858-12-30,1858-11-10,1858-12-05,1861-08-24,1861-07-22,1861-08-08
1866-12-15,12.0547945205479,0.0266425044462866,0.0263456670552597,0.0264940857507731,1860-08-09,1860-07-14,1860-07-27,1859-01-07,1858-12-06,1858-12-22,1861-08-30,1861-08-09,1861-08-20
1866-12-16,12.0520547945205,,,,,,,,,,,,
1866-12-17,12.0493150684932,0.0270330834771711,0.0265745614864551,0.0268038224818132,1860-07-23,1860-06-13,1860-07-03,1858-12-17,1858-10-27,1858-11-21,1861-08-17,1861-07-14,1861-07-31
1866-12-18,12.0465753424658,0.0269587888226106,0.0264320956595177,0.0266954422410641,1860-08-06,1860-06-21,1860-07-14,1859-01-03,1858-11-06,1858-12-05,1861-08-28,1861-07-21,1861-08-09
1866-12-19,12.0438356164384,0.0265180603062302,0.0259146169305866,0.0262163386184084,1860-09-22,1860-07-31,1860-08-27,1859-03-02,1858-12-26,1859-01-28,1861-10-07,1861-08-24,1861-09-15
1866-12-20,12.041095890411,0.0259205133166914,0.0246928063865322,0.0253066598516118,1861-01-09,1860-09-23,1860-11-16,1859-07-16,1859-03-03,1859-05-10,1862-01-06,1861-10-08,1861-11-22
1866-12-21,12.0383561643836,0.0247767444269932,0.024074523184457,0.0244256338057251,1861-03-06,1861-01-03,1861-02-03,1859-09-24,1859-07-09,1859-08-16,1862-02-21,1862-01-01,1862-01-27
1866-12-22,12.0356164383562,0.0241577531541857,0.0235377826803843,0.0238477679172849,1861-04-23,1861-02-28,1861-03-27,1859-11-23,1859-09-16,1859-10-20,1862-04-03,1862-02-17,1862-03-11
1866-12-23,12.0328767123288,,,,,,,,,,,,
1866-12-24,12.0301369863014,0.0240132588146958,0.0237031334657998,0.0238581961402477,1861-04-12,1861-03-16,1861-03-29,1859-11-08,1859-10-05,1859-10-22,1862-03-25,1862-03-02,1862-03-13
1866-12-25,12.027397260274,,,,,,,,,,,,
1866-12-26,12.0246575342466,0.0237913928337094,0.0227681467437271,0.0232797697887183,1861-07-06,1861-04-07,1861-05-22,1860-02-22,1859-11-02,1859-12-28,1862-06-04,1862-03-21,1862-04-28
1866-12-27,12.0219178082192,0.0234101550335756,0.0226203480876614,0.0230152515606185,1861-07-20,1861-05-12,1861-06-16,1860-03-11,1859-12-15,1860-01-28,1862-06-16,1862-04-19,1862-05-18
1866-12-28,12.0191780821918,0.0239574430723316,0.0230963993720647,0.0235269212221982,1861-06-10,1861-03-26,1861-05-03,1860-01-20,1859-10-18,1859-12-04,1862-05-14,1862-03-12,1862-04-12
1866-12-29,12.0164383561644,0.0245867747424554,0.0236527157547474,0.0241197452486014,1861-04-24,1861-02-01,1861-03-14,1859-11-22,1859-08-12,1859-10-02,1862-04-04,1862-01-26,1862-03-01
1866-12-30,12.013698630137,,,,,,,,,,,,
1866-12-31,12.0109589041096,0.0243633849038208,0.0237409806223373,0.0240521827630791,1861-04-19,1861-02-23,1861-03-23,1859-11-15,1859-09-08,1859-10-12,1862-04-01,1862-02-14,1862-03-09
1867-01-01,12.0082191780822,,,,,,,,,,,,
1867-01-02,12.0054794520548,0.0237518163049582,0.0233649867815792,0.0235584015432687,1861-05-25,1861-04-21,1861-05-08,1859-12-30,1859-11-17,1859-12-09,1862-05-01,1862-04-03,1862-04-17
1867-01-03,12.0027397260274,0.0250751056549261,0.0231280310534691,0.0241015683541976,1861-06-16,1860-12-27,1861-03-23,1860-01-26,1859-06-27,1859-10-12,1862-05-20,1861-12-29,1862-03-10
1867-01-04,12,0.0246204552558012,0.0240735660856917,0.0243470106707465,1861-03-27,1861-02-07,1861-03-03,1859-10-16,1859-08-18,1859-09-17,1862-03-13,1862-02-01,1862-02-21
1867-01-05,11.9972602739726,0.0248616156684649,0.0238457234864468,0.0243536695774559,1861-04-17,1861-01-18,1861-03-04,1859-11-12,1859-07-24,1859-09-17,1862-03-31,1862-01-16,1862-02-22
1867-01-06,11.9945205479452,,,,,,,,,,,,
1867-01-07,11.9917808219178,0.0254141080888929,0.0241680271584427,0.0247910676236679,1861-03-23,1860-12-04,1861-01-27,1859-10-11,1859-05-28,1859-08-04,1862-03-10,1861-12-10,1862-01-24
1867-01-08,11.9890410958904,0.0247214527593472,0.0242516018296018,0.0244865272944746,1861-03-17,1861-02-04,1861-02-24,1859-10-03,1859-08-13,1859-09-08,1862-03-06,1862-01-30,1862-02-17
1867-01-09,11.986301369863,0.0249630790210079,0.0241790753994295,0.0245710772102186,1861-03-25,1861-01-15,1861-02-19,1859-10-13,1859-07-19,1859-08-31,1862-03-12,1862-01-14,1862-02-12
1867-01-10,11.9835616438356,0.0242626908107768,0.0236400272782186,0.0239513590444976,1861-05-12,1861-03-19,1861-04-15,1859-12-12,1859-10-05,1859-11-08,1862-04-22,1862-03-08,1862-03-30
1867-01-11,11.9808219178082,0.0245813934820411,0.023490455130878,0.0240359243064596,1861-05-27,1861-02-21,1861-04-09,1859-12-30,1859-09-02,1859-11-01,1862-05-04,1862-02-14,1862-03-26
1867-01-12,11.9780821917808,0.0245085991989766,0.0241956667137475,0.0243521329563621,1861-03-28,1861-02-28,1861-03-14,1859-10-16,1859-09-12,1859-09-29,1862-03-15,1862-02-21,1862-03-04
1867-01-13,11.9753424657534,,,,,,,,,,,,
1867-01-14,11.972602739726,0.0250705381685254,0.0245982685805414,0.0248344033745334,1861-02-24,1861-01-13,1861-02-03,1859-09-05,1859-07-16,1859-08-10,1862-02-17,1862-01-14,1862-01-31
1867-01-15,11.9698630136986,0.0252230315529998,0.0249185202591458,0.0250707759060727,1861-01-28,1861-01-02,1861-01-15,1859-08-03,1859-07-01,1859-07-17,1862-01-26,1862-01-04,1862-01-15
1867-01-16,11.9671232876712,0.0263093922370561,0.0252288060565604,0.0257690991468083,1861-01-03,1860-09-30,1860-11-16,1859-07-02,1859-03-06,1859-05-04,1862-01-05,1861-10-18,1861-11-27
1867-01-17,11.9643835616438,0.0263154168288209,0.0253929885159852,0.025854202672403,1860-12-21,1860-10-01,1860-11-10,1859-06-15,1859-03-07,1859-04-26,1861-12-25,1861-10-19,1861-11-22
1867-01-18,11.9616438356164,0.0268499815766517,0.0259329226104145,0.0263914520935331,1860-11-05,1860-08-17,1860-09-26,1859-04-19,1859-01-09,1859-02-28,1861-11-17,1861-09-12,1861-10-15
1867-01-19,11.958904109589,0.0263274742935764,0.0257111100617836,0.02601929217768,1860-11-26,1860-10-03,1860-10-30,1859-05-15,1859-03-09,1859-04-11,1861-12-05,1861-10-21,1861-11-13
1867-01-20,11.9561643835616,,,,,,,,,,,,
1867-01-21,11.9534246575342,0.02633954281262,0.02603065126121,0.026185097036915,1860-11-01,1860-10-05,1860-10-19,1859-04-13,1859-03-11,1859-03-27,1861-11-15,1861-10-23,1861-11-03
1867-01-22,11.9506849315068,0.026185236118159,0.0253427645514254,0.0257640003347923,1861-01-02,1860-10-20,1860-11-26,1859-06-29,1859-03-29,1859-05-14,1862-01-05,1861-11-05,1861-12-05
1867-01-23,11.9479452054795,0.0252693017324137,0.0247277216281608,0.0249985116802872,1861-02-26,1861-01-10,1861-02-02,1859-09-06,1859-07-09,1859-08-07,1862-02-20,1862-01-12,1862-02-01
1867-01-24,11.9452054794521,0.0250489611736031,0.0245760540591573,0.0248125076163802,1861-03-12,1861-01-30,1861-02-20,1859-09-24,1859-08-03,1859-08-29,1862-03-05,1862-01-29,1862-02-15
1867-01-25,11.9424657534247,0.025054707666187,0.0244246121254879,0.0247396598958375,1861-03-27,1861-01-31,1861-02-28,1859-10-12,1859-08-04,1859-09-07,1862-03-17,1862-01-30,1862-02-22
1867-01-26,11.9397260273973,0.0249814169371748,0.0247447439239122,0.0248630804305435,1861-03-01,1861-02-08,1861-02-18,1859-09-09,1859-08-14,1859-08-27,1862-02-23,1862-02-06,1862-02-15
1867-01-27,11.9369863013699,,,,,,,,,,,,
1867-01-28,11.9342465753425,0.0249928868255757,0.0245199906837352,0.0247564387546554,1861-03-23,1861-02-10,1861-03-03,1859-10-06,1859-08-16,1859-09-11,1862-03-14,1862-02-08,1862-02-25
1867-01-29,11.9315068493151,0.0249196059859493,0.0245256209915845,0.0247226134887668,1861-03-24,1861-02-18,1861-03-07,1859-10-07,1859-08-25,1859-09-16,1862-03-15,1862-02-15,1862-03-01
1867-01-30,11.9287671232877,0.0260043959846279,0.0247674768076273,0.0253859363961277,1861-03-05,1860-11-17,1861-01-10,1859-09-13,1859-05-01,1859-07-07,1862-02-27,1861-11-29,1862-01-13
1867-01-31,11.9260273972603,0.0256338732746331,0.0250101114202178,0.0253219923474254,1861-02-13,1860-12-21,1861-01-17,1859-08-19,1859-06-12,1859-07-16,1862-02-11,1861-12-28,1862-01-19
1867-02-01,11.9232876712329,0.0257081074201379,0.0253215590200037,0.0255148332200708,1861-01-19,1860-12-16,1861-01-02,1859-07-18,1859-06-05,1859-06-26,1862-01-21,1861-12-24,1862-01-07
1867-02-02,11.9205479452055,0.0261826375607582,0.025714015971602,0.0259483267661801,1860-12-17,1860-11-06,1860-11-26,1859-06-06,1859-04-16,1859-05-12,1861-12-25,1861-11-21,1861-12-08
1867-02-03,11.9178082191781,,,,,,,,,,,,
1867-02-04,11.9150684931507,0.0268739759525016,0.0260342929678248,0.0264541344601632,1860-11-22,1860-09-10,1860-10-17,1859-05-06,1859-02-04,1859-03-21,1861-12-04,1861-10-05,1861-11-04
1867-02-05,11.9123287671233,0.0272626022201055,0.0263499413722743,0.0268062717961898,1860-10-27,1860-08-09,1860-09-17,1859-04-03,1858-12-25,1859-02-13,1861-11-13,1861-09-08,1861-10-11
1867-02-06,11.9095890410959,0.0269673382939179,0.0261264622619414,0.0265469002779296,1860-11-17,1860-09-05,1860-10-12,1859-04-29,1859-01-28,1859-03-15,1861-12-01,1861-10-01,1861-10-31
1867-02-07,11.9068493150685,0.0276595209199319,0.0266730177273683,0.02716626932365,1860-10-02,1860-07-08,1860-08-20,1859-03-02,1858-11-15,1859-01-08,1861-10-23,1861-08-13,1861-09-18
1867-02-08,11.9041095890411,0.0272117122833876,0.0267484291403681,0.0269800707118778,1860-09-27,1860-08-18,1860-09-07,1859-02-24,1859-01-05,1859-01-30,1861-10-19,1861-09-16,1861-10-03
1867-02-09,11.9013698630137,0.0267545866977208,0.0263742046700388,0.0265643956838798,1860-10-31,1860-09-28,1860-10-15,1859-04-07,1859-02-25,1859-03-18,1861-11-17,1861-10-20,1861-11-03
1867-02-10,11.8986301369863,,,,,,,,,,,,
1867-02-11,11.8958904109589,0.0263058498266719,0.0259273694478922,0.0261166096372821,1860-12-12,1860-11-09,1860-11-26,1859-05-29,1859-04-18,1859-05-09,1861-12-22,1861-11-25,1861-12-09
1867-02-12,11.8931506849315,0.0267037399316154,0.0260822713930131,0.0263930056623142,1860-11-30,1860-10-07,1860-11-03,1859-05-14,1859-03-07,1859-04-10,1861-12-12,1861-10-28,1861-11-20
1867-02-13,11.8904109589041,0.0267792453029722,0.0263179723381128,0.0265486088205426,1860-11-11,1860-10-02,1860-10-22,1859-04-20,1859-03-01,1859-03-26,1861-11-27,1861-10-24,1861-11-10
1867-02-14,11.8876712328767,0.0267854170580547,0.0263240377846069,0.0265547274213309,1860-11-12,1860-10-03,1860-10-23,1859-04-21,1859-03-02,1859-03-27,1861-11-28,1861-10-25,1861-11-11
1867-02-15,11.8849315068493,0.0264106835146723,0.0261003089250968,0.0262554962198845,1860-12-03,1860-11-06,1860-11-20,1859-05-17,1859-04-13,1859-04-30,1861-12-15,1861-11-23,1861-12-04
1867-02-16,11.8821917808219,0.0264974464587182,0.0261867031248926,0.0263420747918054,1860-11-27,1860-10-31,1860-11-14,1859-05-09,1859-04-06,1859-04-22,1861-12-11,1861-11-18,1861-11-29
1867-02-17,11.8794520547945,,,,,,,,,,,,
1867-02-18,11.8767123287671,0.0263483275541891,0.0261183714226228,0.0262333494884059,1860-12-06,1860-11-16,1860-11-26,1859-05-20,1859-04-25,1859-05-07,1861-12-18,1861-12-02,1861-12-10
1867-02-19,11.8739726027397,0.026515788022949,0.0262048295922149,0.026360308807582,1860-11-30,1860-11-03,1860-11-17,1859-05-12,1859-04-09,1859-04-25,1861-12-14,1861-11-21,1861-12-02
1867-02-20,11.8712328767123,0.0268225074117007,0.0262914045757809,0.0265569559937409,1860-11-24,1860-10-09,1860-11-01,1859-05-04,1859-03-08,1859-04-06,1861-12-09,1861-10-31,1861-11-20
1867-02-21,11.8684931506849,0.0273632951184253,0.0268286991262464,0.0270959971223358,1860-10-10,1860-08-25,1860-09-17,1859-03-09,1859-01-10,1859-02-08,1861-11-01,1861-09-24,1861-10-13
1867-02-22,11.8657534246575,,,,,,,,,,,,
1867-02-23,11.8630136986301,0.0276095371186803,0.0273059791850622,0.0274577581518712,1860-09-02,1860-08-07,1860-08-20,1859-01-20,1858-12-18,1859-01-03,1861-10-01,1861-09-09,1861-09-20
1867-02-24,11.8602739726027,,,,,,,,,,,,
1867-02-25,11.8575342465753,0.027540423137046,0.0269347026585462,0.0272375628977961,1860-10-07,1860-08-16,1860-09-11,1859-03-04,1858-12-29,1859-01-30,1861-10-31,1861-09-17,1861-10-09
1867-02-26,11.8547945205479,0.0280040561456325,0.027324910994065,0.0276644835698487,1860-09-05,1860-07-08,1860-08-06,1859-01-23,1858-11-10,1858-12-17,1861-10-04,1861-08-16,1861-09-09
1867-02-27,11.8520547945205,0.0286953452859623,0.0278577959515829,0.0282765706187725,1860-07-22,1860-05-11,1860-06-16,1858-11-28,1858-08-29,1858-10-13,1861-08-28,1861-06-29,1861-07-29
1867-02-28,11.8493150684932,0.0285479672548583,0.0281700519809246,0.0283590096178914,1860-06-27,1860-05-25,1860-06-10,1858-10-27,1858-09-16,1858-10-06,1861-08-07,1861-07-11,1861-07-24
1867-03-01,11.8465753424658,0.0286256338024561,0.0274957218160496,0.0280606778092528,1860-08-26,1860-05-20,1860-07-08,1859-01-09,1858-09-09,1858-11-09,1861-09-26,1861-07-07,1861-08-16
1867-03-02,11.8438356164384,0.0280299678330214,0.0275020821495717,0.0277660249912966,1860-08-27,1860-07-12,1860-08-04,1859-01-10,1858-11-14,1858-12-13,1861-09-27,1861-08-20,1861-09-08
1867-03-03,11.841095890411,,,,,,,,,,,,
1867-03-04,11.8383561643836,0.0278195505480268,0.0272811429316578,0.0275503467398423,1860-09-18,1860-08-02,1860-08-26,1859-02-06,1858-12-10,1859-01-08,1861-10-16,1861-09-07,1861-09-26
1867-03-05,11.8356164383562,0.0274393042715321,0.0265207280293168,0.0269800161504244,1860-11-24,1860-09-06,1860-10-15,1859-05-01,1859-01-22,1859-03-13,1861-12-11,1861-10-06,1861-11-08
1867-03-06,11.8328767123288,0.0262958396509978,0.0255150323813512,0.0259054360161745,1861-02-21,1860-12-15,1861-01-18,1859-08-20,1859-05-27,1859-07-08,1862-02-23,1861-12-29,1862-01-26
1867-03-07,11.8301369863014,0.0253724529403558,0.0243402739134597,0.0248563634269076,1861-06-03,1861-03-06,1861-04-20,1859-12-26,1859-09-06,1859-10-31,1862-05-20,1862-03-07,1862-04-13
1867-03-08,11.827397260274,0.0252186738504072,0.0244248828944474,0.0248217783724273,1861-05-29,1861-03-21,1861-04-24,1859-12-18,1859-09-24,1859-11-06,1862-05-15,1862-03-19,1862-04-17
1867-03-09,11.8246575342466,0.0254527427882835,0.0247472380487373,0.0250999904185104,1861-05-02,1861-03-02,1861-04-02,1859-11-15,1859-08-31,1859-10-08,1862-04-23,1862-03-04,1862-03-29
1867-03-10,11.8219178082192,,,,,,,,,,,,
1867-03-11,11.8191780821918,0.0257049561542206,0.0252362111757552,0.0254705836649879,1861-03-24,1861-02-12,1861-03-04,1859-09-27,1859-08-07,1859-09-01,1862-03-22,1862-02-16,1862-03-05
1867-03-12,11.8164383561644,0.0251622731437072,0.0245266531121038,0.0248444631279055,1861-05-26,1861-04-01,1861-04-28,1859-12-14,1859-10-06,1859-11-10,1862-05-13,1862-03-29,1862-04-21
1867-03-13,11.813698630137,0.0252479162829796,0.0244532048829614,0.0248505605829704,1861-06-03,1861-03-26,1861-04-29,1859-12-23,1859-09-29,1859-11-11,1862-05-20,1862-03-24,1862-04-22
1867-03-14,11.8109589041096,0.02525377290935,0.0250145196057549,0.0251341462575524,1861-04-17,1861-03-27,1861-04-06,1859-10-26,1859-09-30,1859-10-13,1862-04-11,1862-03-25,1862-04-03
1867-03-15,11.8082191780822,0.0251000179292119,0.0247022933306268,0.0249011556299195,1861-05-15,1861-04-11,1861-04-28,1859-11-30,1859-10-18,1859-11-08,1862-05-05,1862-04-06,1862-04-21
1867-03-16,11.8054794520548,0.0251058429507783,0.0247874401063705,0.0249466415285744,1861-05-09,1861-04-12,1861-04-26,1859-11-22,1859-10-19,1859-11-05,1862-04-30,1862-04-07,1862-04-19
1867-03-17,11.8027397260274,,,,,,,,,,,,
1867-03-18,11.8,0.0251973262291175,0.0247989504105759,0.0249981383198466,1861-05-11,1861-04-07,1861-04-24,1859-11-24,1859-10-12,1859-11-03,1862-05-02,1862-04-04,1862-04-18
1867-03-19,11.7972602739726,0.0248842535294765,0.0246458452406729,0.0247650493850747,1861-05-26,1861-05-05,1861-05-16,1859-12-12,1859-11-17,1859-11-30,1862-05-15,1862-04-28,1862-05-06
1867-03-20,11.7945205479452,0.0251291700987,0.0248900338438852,0.0250096019712926,1861-05-06,1861-04-16,1861-04-26,1859-11-18,1859-10-23,1859-11-05,1862-04-29,1862-04-11,1862-04-20
1867-03-21,11.7917808219178,0.0253748770253042,0.0250552030716565,0.0252150400484803,1861-04-24,1861-03-27,1861-04-10,1859-11-02,1859-09-28,1859-10-15,1862-04-18,1862-03-26,1862-04-07
1867-03-22,11.7890410958904,0.0253807740452962,0.0249812767132154,0.0251810253792558,1861-05-02,1861-03-28,1861-04-14,1859-11-11,1859-09-29,1859-10-21,1862-04-25,1862-03-27,1862-04-11
1867-03-23,11.786301369863,0.0251466939272207,0.0249073909107219,0.0250270424189714,1861-05-09,1861-04-19,1861-04-29,1859-11-21,1859-10-26,1859-11-08,1862-05-02,1862-04-14,1862-04-23
1867-03-24,11.7835616438356,,,,,,,,,,,,
1867-03-25,11.7808219178082,0.0249987055109223,0.0246802347921715,0.0248394701515469,1861-06-01,1861-05-05,1861-05-18,1859-12-18,1859-11-14,1859-12-01,1862-05-21,1862-04-28,1862-05-09
1867-03-26,11.7780821917808,0.0249247722023554,0.0247654999430104,0.0248451360726829,1861-05-26,1861-05-12,1861-05-19,1859-12-11,1859-11-24,1859-12-02,1862-05-16,1862-05-05,1862-05-10
1867-03-27,11.7753424657534,0.0251700970858314,0.0249305713582889,0.0250503342220602,1861-05-13,1861-04-23,1861-05-03,1859-11-25,1859-10-30,1859-11-12,1862-05-06,1862-04-18,1862-04-27
1867-03-28,11.772602739726,0.0251759546834777,0.0250161586448606,0.0250960566641691,1861-05-08,1861-04-24,1861-05-01,1859-11-17,1859-10-31,1859-11-09,1862-05-01,1862-04-19,1862-04-25
1867-03-29,11.7698630136986,0.0251818150081246,0.0249421777695358,0.0250619963888303,1861-05-15,1861-04-25,1861-05-05,1859-11-27,1859-11-01,1859-11-14,1862-05-08,1862-04-20,1862-04-29
1867-03-30,11.7671232876712,0.0249479850286207,0.0247885644365545,0.0248682747325876,1861-05-30,1861-05-16,1861-05-23,1859-12-15,1859-11-28,1859-12-06,1862-05-20,1862-05-09,1862-05-14
1867-03-31,11.7643835616438,,,,,,,,,,,,
1867-04-01,11.7616438356164,0.0250394674346531,0.0246409165787337,0.0248401920066933,1861-06-15,1861-05-12,1861-05-29,1860-01-03,1859-11-21,1859-12-13,1862-06-02,1862-05-05,1862-05-19
1867-04-02,11.758904109589,0.0252853877140748,0.0249654230423872,0.025125405378231,1861-05-19,1861-04-22,1861-05-06,1859-12-01,1859-10-27,1859-11-14,1862-05-12,1862-04-19,1862-04-30
1867-04-03,11.7561643835616,0.0252111576031003,0.0247319994421668,0.0249715785226336,1861-06-10,1861-04-30,1861-05-20,1859-12-27,1859-11-06,1859-12-02,1862-05-30,1862-04-25,1862-05-13
1867-04-04,11.7534246575342,0.0248174555372964,0.0244197445656519,0.0246186000514741,1861-07-08,1861-06-04,1861-06-21,1860-01-31,1859-12-20,1860-01-10,1862-06-22,1862-05-25,1862-06-08
1867-04-05,11.7506849315069,0.0246638971491033,0.0241085286348632,0.0243862128919832,1861-08-05,1861-06-19,1861-07-13,1860-03-06,1860-01-07,1860-02-06,1862-07-16,1862-06-06,1862-06-26
1867-04-06,11.7479452054795,0.0243517777861825,0.0240350892037258,0.0241934334949542,1861-08-13,1861-07-17,1861-07-31,1860-03-16,1860-02-11,1860-02-28,1862-07-23,1862-06-30,1862-07-11
1867-04-07,11.7452054794521,,,,,,,,,,,,
1867-04-08,11.7424657534247,0.0261850199299313,0.024363141191589,0.0252740805607602,1861-07-19,1861-02-13,1861-05-02,1860-02-13,1859-08-02,1859-11-07,1862-07-02,1862-02-22,1862-04-28
1867-04-09,11.7397260273973,0.026191130786391,0.0252464591073287,0.0257187949468598,1861-05-06,1861-02-14,1861-03-26,1859-11-12,1859-08-03,1859-09-22,1862-05-01,1862-02-23,1862-03-29
1867-04-10,11.7369863013699,0.0274461852684929,0.0254933405034802,0.0264697628859866,1861-04-16,1860-10-31,1861-01-23,1859-10-18,1859-03-23,1859-07-06,1862-04-15,1861-11-27,1862-02-05
1867-04-11,11.7342465753425,0.0272176962657455,0.0263657745254165,0.0267917353955811,1861-02-02,1860-11-21,1860-12-28,1859-07-18,1859-04-18,1859-06-03,1862-02-13,1861-12-15,1862-01-14
1867-04-12,11.7315068493151,0.0271419721193132,0.0264416487896006,0.0267918104544569,1861-01-28,1860-11-29,1860-12-29,1859-07-12,1859-04-28,1859-06-04,1862-02-09,1861-12-21,1862-01-15
1867-04-13,11.7287671232877,0.0262156027609637,0.0259031022773435,0.0260593525191536,1861-03-17,1861-02-18,1861-03-03,1859-09-09,1859-08-07,1859-08-23,1862-03-21,1862-02-27,1862-03-10
1867-04-14,11.7260273972603,,,,,,,,,,,,
1867-04-15,11.7232876712329,0.0258343395590833,0.0252818596108678,0.0255580995849756,1861-05-12,1861-03-26,1861-04-18,1859-11-18,1859-09-20,1859-10-19,1862-05-07,1862-03-29,1862-04-18
1867-04-16,11.7205479452055,0.025368135593457,0.024967059237576,0.0251675974155165,1861-06-09,1861-05-06,1861-05-23,1859-12-23,1859-11-10,1859-12-02,1862-05-31,1862-05-03,1862-05-17
1867-04-17,11.7178082191781,0.0261589159439888,0.0253740668853891,0.0257664914146889,1861-05-07,1861-03-01,1861-04-03,1859-11-11,1859-08-19,1859-09-30,1862-05-04,1862-03-09,1862-04-06
1867-04-18,11.7150684931507,0.0274151121523997,0.025771614793044,0.0265933634727219,1861-04-05,1860-11-15,1861-01-24,1859-10-02,1859-04-09,1859-07-06,1862-04-07,1861-12-11,1862-02-07
1867-04-19,11.7123287671233,,,,,,,,,,,,
1867-04-20,11.7095890410959,0.0281967302963378,0.0273455595267734,0.0277711449115556,1860-11-24,1860-09-12,1860-10-19,1859-04-20,1859-01-19,1859-03-05,1861-12-19,1861-10-19,1861-11-18
1867-04-21,11.7068493150685,,,,,,,,,,,,
1867-04-22,11.7041095890411,0.0280555462360651,0.0272055066982442,0.0276305264671547,1860-12-09,1860-09-27,1860-11-03,1859-05-08,1859-02-06,1859-03-24,1861-12-31,1861-11-01,1861-12-01
