"date","series","issue","url","volume","is_clean","adjust_gold","adjust_currency","notes","gold_rate","price_currency","price_gold"
1863-08-11,"Louisiana 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.26374385322305,64,50.6431741185325
1863-08-11,"Georgia 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.26374385322305,,
1863-08-11,"Pennsylvania 5 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.26374385322305,105,83.0864575382175
1863-08-11,"U.S. 5 per cents, 1874","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.26374385322305,101.25,80.1190840547097
1863-08-11,"Missouri 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.26374385322305,70.25,55.5887965910455
1863-08-11,"Indiana 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.26374385322305,93,73.5908623909926
1863-08-11,"North Carolina 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.26374385322305,67.125,53.115985354789
1863-08-11,"Virginia 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.26374385322305,61,48.2692753317263
1863-08-11,"California 7 per cents, 1877","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.26374385322305,115,90.9994534942382
1863-08-11,"Tennessee 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.26374385322305,66.25,52.4235982086372
1863-08-11,"Ohio 6 per cents, 1886","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.26374385322305,107,84.6690567294216
1863-08-11,"Kentucky 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.26374385322305,98,77.547360369003
1863-08-18,"Pennsylvania 5 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.25628140703518,105,83.58
1863-08-18,"U.S. 6 per cents, 1881","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.25628140703518,106.5,84.774
1863-08-18,"Indiana 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.25628140703518,93,74.028
1863-08-18,"Georgia 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.25628140703518,,
1863-08-18,"U.S. 5 per cents, 1874","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.25628140703518,96.5,76.814
1863-08-18,"Louisiana 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.25628140703518,62.5,49.75
1863-08-18,"California 7 per cents, 1877","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.25628140703518,115,91.54
1863-08-18,"Missouri 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.25628140703518,70.75,56.317
1863-08-18,"Tennessee 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.25628140703518,65.25,51.939
1863-08-18,"Ohio 6 per cents, 1886","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.25628140703518,107,85.172
1863-08-18,"Kentucky 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.25628140703518,98,78.008
1863-08-18,"North Carolina 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.25628140703518,65,51.74
1863-08-18,"Virginia 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.25628140703518,61,48.556
1863-08-25,"Virginia 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.22814321527617,62,50.4827118114706
1863-08-25,"Louisiana 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.22814321527617,62.5,50.8898304551115
1863-08-25,"Ohio 6 per cents, 1886","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.22814321527617,108,87.9376270264327
1863-08-25,"Tennessee 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.22814321527617,67,54.5538982478795
1863-08-25,"Pennsylvania 5 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.22814321527617,104,84.6806778773055
1863-08-25,"U.S. 5 per cents, 1874","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.22814321527617,99.75,81.220169406358
1863-08-25,"Indiana 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.22814321527617,92,74.9098304299241
1863-08-25,"California 7 per cents, 1877","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.22814321527617,115,93.6372880374052
1863-08-25,"U.S. 6 per cents, 1881","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.22814321527617,107.5,87.5305083827918
1863-08-25,"North Carolina 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.22814321527617,66,53.7396609605977
1863-08-25,"Kentucky 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.22814321527617,102,83.052203302742
1863-08-25,"Georgia 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.22814321527617,,
1863-08-25,"Missouri 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.22814321527617,71,57.8108473970067
1863-09-01,"Pennsylvania 5 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.27121584085141,108,84.9580350789729
1863-09-01,"U.S. 5 per cents, 1874","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.27121584085141,97,76.3049018764849
1863-09-01,"Ohio 6 per cents, 1886","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.27121584085141,108,84.9580350789729
1863-09-01,"California 7 per cents, 1877","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.27121584085141,117.5,92.4311955720307
1863-09-01,"Georgia 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.27121584085141,,
1863-09-01,"Tennessee 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.27121584085141,66,51.9187992149279
1863-09-01,"U.S. 6 per cents, 1881","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.27121584085141,107,84.1713866060195
1863-09-01,"North Carolina 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.27121584085141,66,51.9187992149279
1863-09-01,"Louisiana 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.27121584085141,64,50.345502269021
1863-09-01,"Missouri 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.27121584085141,71,55.8520415796952
1863-09-01,"Kentucky 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.27121584085141,102,80.2381442412522
1863-09-01,"Virginia 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.27121584085141,60,47.1989083772072
1863-09-01,"Indiana 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.27121584085141,92,72.3716595117177
1863-09-08,"Pennsylvania 5 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.32056798522794,103,77.9967416688671
1863-09-08,"California 7 per cents, 1877","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.32056798522794,118,89.3554904555954
1863-09-08,"Georgia 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.32056798522794,,
1863-09-08,"Ohio 6 per cents, 1886","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.32056798522794,108,81.7829912644432
1863-09-08,"North Carolina 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.32056798522794,64,48.4639948233738
1863-09-08,"U.S. 5 per cents, 1874","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.32056798522794,97,73.4532421541759
1863-09-08,"Tennessee 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.32056798522794,65,49.221244742489
1863-09-08,"Kentucky 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.32056798522794,102,77.2394917497519
1863-09-08,"Indiana 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.32056798522794,94,71.1814923968302
1863-09-08,"U.S. 6 per cents, 1881","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.32056798522794,105,79.5112415070976
1863-09-08,"Missouri 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.32056798522794,69.75,52.8181818582863
1863-09-08,"Virginia 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.32056798522794,59,44.6777452277977
1863-09-08,"Louisiana 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.32056798522794,63,47.7067449042585
1863-09-15,"U.S. 5 per cents, 1874","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.31554185352298,96.5,73.3538045494914
1863-09-15,"Pennsylvania 5 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.31554185352298,103.5,78.6748059157758
1863-09-15,"Ohio 6 per cents, 1886","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.31554185352298,108,82.0954496512443
1863-09-15,"Georgia 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.31554185352298,,
1863-09-15,"Kentucky 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.31554185352298,102,77.5345913372863
1863-09-15,"Virginia 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.31554185352298,60,45.6085831395802
1863-09-15,"California 7 per cents, 1877","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.31554185352298,118,89.6968801745076
1863-09-15,"Missouri 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.31554185352298,70,53.2100136628435
1863-09-15,"Louisiana 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.31554185352298,63,47.8890122965592
1863-09-15,"North Carolina 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.31554185352298,66.5,50.5495129797013
1863-09-15,"U.S. 6 per cents, 1881","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.31554185352298,106.5,80.9552350727548
1863-09-15,"Indiana 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,0,0,0,"",1.31554185352298,94,71.4534469186756
1863-09-15,"Tennessee 6 per cents","1863-09-21","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325",18,1,0,0,"",1.31554185352298,65,49.4092984012118
1863-09-22,"Kentucky 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.37875410270135,102,73.9798342577218
1863-09-22,"Pennsylvania 5 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.37875410270135,108,78.3315892140584
1863-09-22,"California 7 per cents, 1877","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.37875410270135,119,86.3098066340088
1863-09-22,"U.S. 6 per cents, 1881","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.37875410270135,106.75,77.424973598155
1863-09-22,"U.S. 5 per cents, 1874","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.37875410270135,95,68.9027868086625
1863-09-22,"Georgia 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,1,0,0,"",1.37875410270135,,
1863-09-22,"Tennessee 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,1,0,0,"",1.37875410270135,64.5,46.7813657806182
1863-09-22,"Ohio 6 per cents, 1886","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.37875410270135,107,77.6062967213357
1863-09-22,"Missouri 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,1,0,0,"",1.37875410270135,68.75,49.86385887469
1863-09-22,"Virginia 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,1,0,0,"",1.37875410270135,58.5,42.4296108242816
1863-09-22,"Indiana 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.37875410270135,96,69.6280793013853
1863-09-22,"North Carolina 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.37875410270135,66,47.8693045197024
1863-09-22,"Louisiana 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,1,0,0,"",1.37875410270135,65,47.1440120269796
1863-09-29,"U.S. 5 per cents, 1874","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.42806490509026,95,66.5235870312178
1863-09-29,"California 7 per cents, 1877","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.42806490509026,121,84.7300424292353
1863-09-29,"Kentucky 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.42806490509026,102,71.4253250229918
1863-09-29,"Missouri 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,1,0,0,"",1.42806490509026,69,48.3171316332003
1863-09-29,"Virginia 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,1,0,0,"",1.42806490509026,60,42.0148970723481
1863-09-29,"North Carolina 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.42806490509026,66,46.2163867795829
1863-09-29,"Ohio 6 per cents, 1886","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.42806490509026,107,74.9265664456874
1863-09-29,"Pennsylvania 5 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.42806490509026,101,70.7250767384526
1863-09-29,"Tennessee 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,1,0,0,"",1.42806490509026,63.5,44.4657660682351
1863-09-29,"Georgia 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,1,0,0,"",1.42806490509026,,
1863-09-29,"U.S. 6 per cents, 1881","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.42806490509026,107,74.9265664456874
1863-09-29,"Louisiana 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,1,0,0,"",1.42806490509026,65,45.5161384950438
1863-09-29,"Indiana 6 per cents","1863-10-24","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406",18,0,0,0,"",1.42806490509026,96,67.223835315757
1863-10-06,"Pennsylvania 5 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,101,68.8813772625809
1863-10-06,"North Carolina 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,62,42.2836177255447
1863-10-06,"Georgia 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.46628891601544,,
1863-10-06,"Kentucky 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,102,69.5633710968639
1863-10-06,"U.S. 6 per cents, 1881","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,108.25,73.8258325611325
1863-10-06,"California 7 per cents, 1877","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,125,85.2492292853724
1863-10-06,"U.S. 5 per cents, 1874","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,99,67.5173895940149
1863-10-06,"Indiana 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,96,65.471408091166
1863-10-06,"Louisiana 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.46628891601544,65,44.3295992283936
1863-10-06,"Virginia 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.46628891601544,60,40.9196300569787
1863-10-06,"Ohio 6 per cents, 1886","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,107,72.9733402682788
1863-10-06,"Tennessee 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.46628891601544,64,43.6476053941107
1863-10-06,"Missouri 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.46628891601544,68.5,46.7165776483841
1863-10-13,"U.S. 6 per cents, 1881","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.54358009725709,108.25,70.1291757987537
1863-10-13,"Virginia 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.54358009725709,59.5,38.5467525175598
1863-10-13,"Pennsylvania 5 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.54358009725709,101.5,65.7562248828961
1863-10-13,"Georgia 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.54358009725709,,
1863-10-13,"U.S. 5 per cents, 1874","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.54358009725709,98,63.4887688524514
1863-10-13,"North Carolina 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.54358009725709,,
1863-10-13,"Ohio 6 per cents, 1886","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.54358009725709,107,69.3193700735949
1863-10-13,"Indiana 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.54358009725709,96,62.1930796921973
1863-10-13,"Missouri 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.54358009725709,67.5,43.7295091585762
1863-10-13,"Louisiana 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.54358009725709,65,42.1098977082586
1863-10-13,"Tennessee 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.54358009725709,63,40.8142085480045
1863-10-13,"Kentucky 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.54358009725709,102,66.0801471729596
1863-10-13,"California 7 per cents, 1877","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.54358009725709,126.5,81.9523393860725
1863-10-20,"U.S. 6 per cents, 1881","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.49689404987893,109.5,73.1514698778158
1863-10-20,"Pennsylvania 5 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.49689404987893,103,68.8091451818724
1863-10-20,"Louisiana 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.49689404987893,50,33.4024976611031
1863-10-20,"Virginia 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.49689404987893,60,40.0829971933237
1863-10-20,"Missouri 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.49689404987893,68.75,45.9284342840168
1863-10-20,"Kentucky 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.49689404987893,104,69.4771951350944
1863-10-20,"North Carolina 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.49689404987893,60,40.0829971933237
1863-10-20,"Georgia 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.49689404987893,75,50.1037464916546
1863-10-20,"Indiana 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.49689404987893,96,64.1327955093179
1863-10-20,"U.S. 5 per cents, 1874","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.49689404987893,99.5,66.4709703455952
1863-10-20,"Ohio 6 per cents, 1886","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.49689404987893,108,72.1493949479827
1863-10-20,"Tennessee 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.49689404987893,62.75,41.9201345646844
1863-10-20,"California 7 per cents, 1877","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.49689404987893,124,82.8381941995357
1863-10-27,"Louisiana 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.46628891601544,50,34.099691714149
1863-10-27,"North Carolina 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,61.5,41.9426208084032
1863-10-27,"Kentucky 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,104,70.9273587654298
1863-10-27,"Georgia 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.46628891601544,,
1863-10-27,"Tennessee 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.46628891601544,63.5,43.3066084769692
1863-10-27,"Indiana 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,98,66.835395759732
1863-10-27,"Ohio 6 per cents, 1886","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,110,75.0193217711277
1863-10-27,"California 7 per cents, 1877","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,122,83.2032477825234
1863-10-27,"Pennsylvania 5 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,103,70.2453649311469
1863-10-27,"U.S. 5 per cents, 1874","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,100,68.1993834282979
1863-10-27,"Missouri 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.46628891601544,67.5,46.0345838141011
1863-10-27,"U.S. 6 per cents, 1881","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,0,0,0,"",1.46628891601544,110.75,75.5308171468399
1863-10-27,"Virginia 6 per cents","1863-11-25","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500",18,1,0,0,"",1.46628891601544,56,38.1916547198468
1863-11-03,"Georgia 6 per cents","1863-12-22","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA597",18,1,0,0,"",1.46188153904583,75,51.3037465737152
1863-11-03,"Louisiana 6 per cents","1863-12-22","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA597",18,1,0,0,"",1.46188153904583,50,34.2024977158102
1863-11-03,"Ohio 6 per cents, 1886","1863-12-22","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA597",18,0,0,0,"",1.46188153904583,110,75.2454949747823
1863-11-03,"Kentucky 6 per cents","1863-12-22","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA597",18,0,0,0,"",1.46188153904583,104,71.1411952488851
1863-11-03,"U.S. 5 per cents, 1874","1863-12-22","http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA597",18,0,0,0,"",1.46188153904583,98,67.0368955229879
