"date","volume","url","description","issuer","interest","price_string","price_currency_low","price_currency_high","in_table","comment","asset","gold_rate","price_gold_low","price_gold_high","price_gold","price_currency","current_yield"
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","New York 6 per cent 1868","New York",6,"110",110,110,1,"","new_york_6_1868",1.03750931981413,106.023143984582,106.023143984582,106.023143984582,110,0.0565914174444073
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","New York 6 per cent 1868","New York",6,"118",118,118,1,"","new_york_6_1868",1.52990306486795,77.1290696186593,77.1290696186593,77.1290696186593,118,0.0777916812644718
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","New York 6 per cent 1868","New York",6,"105 @ 109",105,109,1,"","new_york_6_1868",1.67252238320532,62.779428876026,65.1710261665413,63.9640508567118,106.981306778334,0.0938026894738237
1861-09-24,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA317","New York 6 per cent 1872","New York",6,"99 @ 100",99,100,0,"","new_york_6_1872",1,99,100,99.498743710662,99.498743710662,0.0603022689155527
1861-11-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA477","New York 6 per cent 1872","New York",6,"99 @ 100 ",99,100,0,"","new_york_6_1872",1,99,100,99.498743710662,99.498743710662,0.0603022689155527
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","New York 6 per cent 1872","New York",6,"114",114,114,1,"","new_york_6_1872",1.03750931981413,109.878531038567,109.878531038567,109.878531038567,114,0.0546057536744281
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","New York 6 per cent 1872","New York",6,"108 @ 109",108,109,1,"","new_york_6_1872",1.67252238320532,64.5731268439124,65.1710261665413,64.8713876774654,108.498847920151,0.0924906991327433
1858-04-25,12,"http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927","New York 6 per cent 1872-1875","New York",6,"112 @ 115",112,115,0,"","new_york_6_187[2-5]",1,112,115,113.490087672889,113.490087672889,0.0528680532637681
1859-01-26,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670","New York 6 per cent 1872-1875","New York",6,"114 @ 115",114,115,0,"","new_york_6_187[2-5]",1,114,115,114.498908291739,114.498908291739,0.0524022463577752
1859-06-25,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77","New York 6 per cent 1872-1875","New York",6,"111.5 @ 112.5",111.5,112.5,1,"","new_york_6_187[2-5]",1,111.5,112.5,111.998883923011,111.998883923011,0.053571962414594
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","New York 6 per cent 1873","New York",6,"112 @ 115.5",112,115.5,1,"","new_york_6_1873",1.03750931981413,107.950837511575,111.324301183811,109.624593719581,113.736537664903,0.0547322438918036
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","New York 6 per cent 1873","New York",6,"118.25 @ 118",118.25,118,1,"","new_york_6_1873",1.52990306486795,77.2924786644615,77.1290696186593,77.210730911642,118.124933862415,0.0777094055341381
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","New York 6 per cent 1873","New York",6,"108 @ 110",108,110,1,"","new_york_6_1873",1.67252238320532,64.5731268439124,65.7689254891701,65.1682834513846,108.99541274751,0.0920693270135922
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","New York 6 per cent 1874","New York",6,"112 @ 115.5",112,115.5,1,"","new_york_6_1874",1.03750931981413,107.950837511575,111.324301183811,109.624593719581,113.736537664903,0.0547322438918036
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","New York 6 per cent 1874","New York",6,"118.25",118.25,118.25,1,"","new_york_6_1874",1.52990306486795,77.2924786644615,77.2924786644615,77.2924786644615,118.25,0.0776272168220522
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","New York 6 per cent 1874","New York",6,"114 @ 116",114,116,1,"","new_york_6_1874",1.67252238320532,68.1605227796854,69.356321424943,68.755822490899,114.99565209172,0.0872653367035818
1858-11-24,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511","New York 6 per cent 1875","New York",6,"114 @ 116",114,116,0,"","new_york_6_1875",1,114,116,114.99565209172,114.99565209172,0.0521758857040474
1859-02-24,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA750","New York 6 per cent 1875","New York",6,"113 @ 114.5",113,114.5,0,"","new_york_6_1875",1,113,114.5,113.747527445655,113.747527445655,0.0527483993255732
1861-02-22,15,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA756","New York 6 per cent 1875","New York",6,"104 @ 106",104,106,0,"","new_york_6_1875",1,104,106,104.995237987253,104.995237987253,0.0571454488319595
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","New York 6 per cent 1875","New York",6,"118.25",118.25,118.25,1,"","new_york_6_1875",1.52990306486795,77.2924786644615,77.2924786644615,77.2924786644615,118.25,0.0776272168220522
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","New York 6 per cent 1875","New York",6,"114 @ 116",114,116,1,"","new_york_6_1875",1.67252238320532,68.1605227796854,69.356321424943,68.755822490899,114.99565209172,0.0872653367035818
1860-05-25,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA971","New York 6 per cent 1875-77","New York",6,"111 @ 112",111,112,0,"","new_york_6_187[5-7]",1,111,112,111.498878918131,111.498878918131,0.0538122002500632
1860-02-25,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA749","New York 6 per cent 1876-77","New York",6,"108.5 @ 111",108.5,111,0,"","new_york_6_187[6-7]",1,108.5,111,109.742881318106,109.742881318106,0.0546732501273416
1860-04-24,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA917","New York 6 per cent 1877","New York",6,"110 @ 112",110,112,0,"","new_york_6_1877",1,110,112,110.995495404093,110.995495404093,0.0540562477617335
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","New York 6 per cent 1877","New York",6,"115 @ 116",115,116,1,"","new_york_6_1877",1.67252238320532,68.7584221023142,69.356321424943,69.056724683408,115.498917743847,0.0868850937762705
1864-09-20,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA317","New York 7 per cent (1864-70)","New York",7,"114 @ 116",114,116,0,"","new_york_7_18(6[4-9]|70)",2.24878483200653,50.6940452361024,51.5834144507709,51.1367963955506,114.99565209172,0.136887730429063
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","New York 7 per cent 1864","New York",7,"107",107,107,1,"","new_york_7_1864",1.03750931981413,103.131603694094,103.131603694094,103.131603694094,107,0.0678744414831677
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","New York 7 per cent 1864","New York",7,"113",113,113,1,"","new_york_7_1864",1.52990306486795,73.8608887026144,73.8608887026144,73.8608887026144,113,0.0947727562307577
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","New York 7 per cent 1870","New York",7,"116.5 @ 120",116.5,120,1,"","new_york_7_1870",1.03750931981413,112.288147947308,115.661611619544,113.962397997583,118.23705003086,0.0614237689184856
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","New York 7 per cent 1870","New York",7,"125",125,125,1,"","new_york_7_1870",1.52990306486795,81.7045229011221,81.7045229011221,81.7045229011222,125,0.0856745716326049
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","New York 7 per cent 1870","New York",7,"112 @ 114",112,114,1,"","new_york_7_1870",1.67252238320532,66.9647241344277,68.1605227796854,67.5599778330338,112.995575134604,0.103611638495496
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","New York 7 per cent 1870","New York",7,"101.5",101.5,101.5,0,"","new_york_7_1870",1.47004825704893,69.0453524320066,69.0453524320066,69.0453524320065,101.5,0.101382638417167
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","New York 7 per cent Bounty","New York",7,"99.75 @ 99.875",99.75,99.875,0,"","",1.47004825704893,67.8549153211099,67.9399465433168,67.8974176211252,99.8124804320581,0.103096704488243
1863-08-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA246","New York loans, six per cent","New York",6,"117 @ 118",117,118,0,"","new_york_6_187[2-57]",1.24875124875125,93.6936,94.4944,94.0931480812498,117.498936165397,0.0637665985499707
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","New York long loans","New York",6,"115 @ 116",115,116,0,"Longest class of sixes in the next table","new_york_6_187[2-57]",1.39130491676208,82.656216199993,83.3749659060799,83.0148131817448,115.498917743847,0.0722762573333047
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","New York long loans","New York",6,"115 @ 116",115,116,0,"Longest class of sixes in the next table","new_york_6_187[2-57]",1.39130491676208,82.656216199993,83.3749659060799,83.0148131817448,115.498917743847,0.0722762573333047
1858-04-25,12,"http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927","New York shorter loans","New York",6,"101 @ 110",101,110,0,"Shortest sixes mentioned in the next table; prices approx the same.","new_york_6_18[0-24-5]",1,101,110,105.403984744411,105.403984744411,0.0569238441463965
1858-06-26,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78","New York Sixes","New York",6,"113 @ 115",113,115,0,"","new_york_6_187[2-5]",1,113,115,113.995613950713,113.995613950713,0.0526336039787825
1860-08-25,15,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253","New York State six per cents, of 1877","New York",6,"112 @ 116",112,116,0,"","new_york_6_1877",1,112,116,113.9824547902,113.9824547902,0.0526396804757697
1857-09-28,12,"http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335","New York State Sixes","New York",6,"110 @ 112",110,112,0,"","new_york_6_187[2-5]",1,110,112,110.995495404093,110.995495404093,0.0540562477617335
1859-11-26,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA494","New York State, long sixes","New York",6,"110.5 @ 112",110.5,112,0,"Longest class of sixes in the last table.","new_york_6_187[2-5]",1,110.5,112,111.247471881387,111.247471881387,0.0539338098972465
1864-12-28,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589","New York, long bonds","New York",6,"118 @ 120",118,120,0,"","new_york_six_187[2-57]",2.20104536797518,53.6108894968177,54.5195486408316,54.0633100873411,118.995798245148,0.110980995989827
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","New York City 5's 1876","New York City",5,"107 @ 107",107,107,1,"","nyc_1876",1.67252238320532,63.9752275212836,63.9752275212836,63.9752275212836,107,0.0781552515516505
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","New York City 5's 1876","New York City",5,"100",100,100,1,"","nyc_1876",1.45751348199971,68.61,68.61,68.61,100,0.0728756740999854
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","New York City 5's 1890","New York City",5,"107",107,107,1,"","nyc_1890",1.67252238320532,63.9752275212836,63.9752275212836,63.9752275212836,107,0.0781552515516505
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","New York City 5's 1898","New York City",5,"99 @ 105",99,105,1,"","nyc_1898",1.67252238320532,59.1920329402531,62.779428876026,60.9593472898128,101.955872807799,0.0820218755989793
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","New York City 6's 1876","New York City",6,"115 @ 120",115,120,1,"","nyc_1876",1.52990306486795,75.1681610690324,78.4363419850772,76.7848656181672,117.473401244707,0.0781403985237999
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","New York City 6's 1878","New York City",6,"118 @ 120",118,120,1,"","nyc_1878",1.52990306486795,77.1290696186593,78.4363419850772,77.7799593828641,118.995798245148,0.077140693407483
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","New York City 6's 1878","New York City",6,"107.25 @ 110",107.25,110,1,"","nyc_1878",1.67252238320532,64.1247023519408,65.7689254891701,64.9416104743331,108.616297119723,0.0923906868982158
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","New York City 6's 1878","New York City",6,"95 @ 97",95,97,1,"","nyc_1878",1.45751348199971,65.1795,66.5517,65.8620264655591,95.994791525374,0.0910995352251658
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","New York City 6's 1887","New York City",6,"118 @ 120",118,120,1,"","nyc_1887",1.52990306486795,77.1290696186593,78.4363419850772,77.7799593828641,118.995798245148,0.077140693407483
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","New York City 6's 1887","New York City",6,"110 @ 112",110,112,1,"","nyc_1887",1.67252238320532,65.7689254891701,66.9647241344277,66.3641315169573,110.995495404093,0.0904102843335919
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","New York City 6's 1887","New York City",6,"90 @ 97",90,97,1,"","nyc_1887",1.45751348199971,61.749,66.5517,64.1053891907693,93.4344690143846,0.0935958751009963
1858-10-26,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414","North Carolina 6 per cent","North Carolina",6,"97 @ 98",97,98,0,"","north_carolina_6",1,97,98,97.4987179402889,97.4987179402889,0.0615392707386633
1859-04-23,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910","North Carolina 6 per cent","North Carolina",6,"99 @ 101.25",99,101.25,0,"","north_carolina_6",1,99,101.25,100.118679575792,100.118679575792,0.0599288766633993
1860-03-24,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA829","North Carolina 6 per cent","North Carolina",6,"96 @ 98",96,98,0,"","north_carolina_6",1,96,98,96.9948452238571,96.9948452238571,0.0618589574131742
1860-07-25,15,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA165","North Carolina 6 per cent","North Carolina",6,"97.5 @ 99.5",97.5,99.5,0,"","north_carolina_6",1,97.5,99.5,98.4949237270632,98.4949237270632,0.0609168449800159
1860-09-26,15,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA333","North Carolina 6 per cent","North Carolina",6,"98.25 @ 100",98.25,100,0,"","north_carolina_6",1,98.25,100,99.1211380079951,99.1211380079951,0.0605319926766382
1861-05-24,15,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA946","North Carolina 6 per cent","North Carolina",6,"53 @ 62",53,62,0,"","north_carolina_6",1,53,62,57.323642591866,57.323642591866,0.104668854397808
1861-10-24,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA397","North Carolina 6 per cent","North Carolina",6,"59 @ 60.375",59,60.375,0,"","north_carolina_6",1,59,60.375,59.6835404445816,59.6835404445816,0.100530229193947
1862-01-24,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653","North Carolina 6 per cent","North Carolina",6,"60 @ 61",60,61,0,"","north_carolina_6",1.03434029020972,58.0079888291259,58.9747886429447,58.4893911816493,60.4979338490167,0.102582705663082
1862-03-24,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA830","North Carolina 6 per cent","North Carolina",6,"68 @ 70",68,70,0,"","north_carolina_6",1.01312012241487,67.119385446531,69.0934850184878,68.0992823222095,68.9927532426414,0.0881066553919203
1862-06-24,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA90","North Carolina 6 per cent","North Carolina",6,"72",72,72,0,"","north_carolina_6",1.08501353108603,66.3586194431439,66.3586194431439,66.3586194431439,72,0.0904177942571696
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","North Carolina 6 per cent","North Carolina",6,"66.5 @ 67",66.5,67,0,"","north_carolina_6",1.39130491676208,47.7968554547786,48.156230307822,47.9762063868122,66.7495318335642,0.125061993264421
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","North Carolina 6 per cent","North Carolina",6,"66.5 @ 67",66.5,67,0,"","north_carolina_6",1.39130491676208,47.7968554547786,48.156230307822,47.9762063868122,66.7495318335642,0.125061993264421
1864-06-22,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA77","North Carolina 6 per cent","North Carolina",6,"58.5 @ 60",58.5,60,0,"","north_carolina_6",2.19766016788843,26.619220230127,27.3017643385918,26.9583322481195,59.2452529743945,0.222565696749232
1864-12-28,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589","North Carolina 6 per cent","North Carolina",6,"58 @ 60",58,60,0,"","north_carolina_6",2.20104536797518,26.3511151764019,27.2597743204158,26.8015942212399,58.9915248150105,0.223867280075641
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","North Carolina 6 per cent","North Carolina",6,"82.5 @ 83",82.5,83,0,"","north_carolina_6",1.47004825704893,56.1206066565571,56.4607315453847,56.2904122084747,82.7496223556337,0.106590088162415
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","North Carolina 6 per cent","North Carolina",6,"81.5 @ 82",81.5,82,0,"","north_carolina_6",1.45751348199971,55.91715,56.2602,56.0884127287446,81.7496177361093,0.10697396678022
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Ohio","Ohio",,"97 @ 99",97,99,0,"","",1.47004825704893,65.984228432558,67.3447279878685,66.6610074577335,97.9948978263665,
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","Ohio","Ohio",,"98.5 @ 100",98.5,100,0,"","",1.45751348199971,67.58085,68.61,68.0934807342083,99.247166206396,
1855-06-28,10,"http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA78","Ohio 1875","Ohio",6,"114",114,114,0,"","ohio_1875",1,114,114,114,114,0.0526315789473684
1858-08-26,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239","Ohio 5 per cent","Ohio",5,"95 @ 96",95,96,0,"","",1,95,96,95.4986910905066,95.4986910905066,0.0523567385364619
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Ohio 5 per cent (1865)","Ohio",5,"85",85,85,0,"","ohio_5_1865",1.47004825704893,57.8212311006952,57.8212311006952,57.8212311006952,85,0.0864734268852309
1857-09-28,12,"http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335","Ohio 6 per cent","Ohio",6,"91 @ 95",91,95,0,"","",1,91,95,92.9784921366226,92.9784921366226,0.0645310529577486
1863-06-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA86","Ohio 6 per cent","Ohio",6,"112 @ 115",112,115,0,"","",1.43492610130578,78.0528,80.1435,79.0912420992363,113.490087672889,0.0758617495534052
1858-02-25,12,"http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766","Ohio 6 per cent (1860)","Ohio",6,"100.5 @ 101",100.5,101,0,"","ohio_6_1860",1,100.5,101,100.749689825825,100.749689825825,0.0595535332205262
1858-08-26,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239","Ohio 6 per cent (1860)","Ohio",6,"101.5 @ 102",101.5,102,0,"","ohio_6_1860",1,101.5,102,101.749692874229,101.749692874229,0.0589682369598548
1858-10-26,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414","Ohio 6 per cent (1860)","Ohio",6,"102 @ 102.25",102,102.25,0,"","ohio_6_1860",1,102,102.25,102.124923500583,102.124923500583,0.0587515739971715
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","Ohio 6 per cent (1860)","Ohio",6,"105",105,105,1,"","ohio_6_1860",1.52990306486795,68.6317992369426,68.6317992369426,68.6317992369426,105,0.0874230322781683
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","Ohio 6 per cent (1865)","Ohio",6,"100 @ 108",100,108,1,"","ohio_6_1865",1.52990306486795,65.3636183208977,70.5927077865695,67.9278647390008,103.923048454133,0.0883289946335542
1858-02-25,12,"http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766","Ohio 6 per cent (1870)","Ohio",6,"103 @ 104",103,104,0,"","ohio_6_1870",1,103,104,103.498792263485,103.498792263485,0.0579716909616234
1858-07-26,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA159","Ohio 6 per cent (1870)","Ohio",6,"108 @ 110",108,110,0,"","ohio_6_1870",1,108,110,108.99541274751,108.99541274751,0.055048188256318
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Ohio 6 per cent (1870)","Ohio",6,"90 @ 95",90,95,0,"","ohio_6_1870",1.47004825704893,61.2224799889713,64.6237288772475,62.9001188234172,92.4662100445347,0.0953893269557108
1858-02-25,12,"http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766","Ohio 6 per cent (1875)","Ohio",6,"104 @ 105",104,105,0,"","ohio_6_1875",1,104,105,104.498803820905,104.498803820905,0.0574169251763214
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","Ohio 6 per cent (1875)","Ohio",6,"112",112,112,1,"","ohio_6_1875",1.52990306486795,73.2072525194054,73.2072525194054,73.2072525194054,112,0.0819590927607828
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Ohio 6 per cent (1875)","Ohio",6,"94 @ 97",94,97,0,"","ohio_6_1875",1.47004825704893,63.9434790995923,65.984228432558,64.9558398581682,95.4882191686492,0.0923704475702426
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","Ohio 6 per cent (1881)","Ohio",6,"110 @ 115",110,115,1,"","ohio_6_1881",1.52990306486795,71.8999801529875,75.1681610690324,73.5159118082608,112.47221879202,0.081614984462803
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Ohio 6 per cent (1881)","Ohio",6,"98 @ 99",98,99,0,"","ohio_6_1881",1.47004825704893,66.6644782102132,67.3447279878685,67.0037398323406,98.498730956292,0.0895472404228993
1858-02-25,12,"http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766","Ohio 6 per cent (1886)","Ohio",6,"106.5 @ 107.5",106.5,107.5,0,"","ohio_6_1886",1,106.5,107.5,106.998831769323,106.998831769323,0.0560753785885744
1858-04-25,12,"http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927","Ohio 6 per cent (1886)","Ohio",6,"106 @ 107",106,107,0,"","ohio_6_1886",1,106,107,106.498826284612,106.498826284612,0.0563386490660971
1862-01-24,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653","Ohio 6 per cent (1886)","Ohio",6,"93",93,93,0,"","ohio_6_1886",1.03434029020972,89.9123826851451,89.9123826851451,89.9123826851452,93,0.0667316316264332
1862-02-22,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA751","Ohio 6 per cent (1886)","Ohio",6,"93 @ 97",93,97,0,"","ohio_6_1886",1.02997219075085,90.2937,94.1773,92.215057734678,94.9789450352024,0.0650652957054286
1863-08-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA246","Ohio 6 per cent (1886)","Ohio",6,"107 @ 109",107,109,0,"","ohio_6_1886",1.24875124875125,85.6856,87.2872,86.4826925131266,107.995370271137,0.0693780434633127
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","Ohio 6 per cent (1886)","Ohio",6,"108 @ 110",108,110,0,"","ohio_6_1886",1.39130491676208,77.6249682573848,79.0624676695585,78.3404208770925,108.99541274751,0.07658881497986
1864-11-26,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA510","Ohio 6 per cent (1886)","Ohio",6,"106 @ 107",106,107,0,"","ohio_6_1886",2.22039665532753,47.7392180111908,48.1895879924285,47.9638743956324,106.498826284612,0.125094147952034
1865-02-21,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA766","Ohio 6 per cent (1886)","Ohio",6,"104",104,104,0,"","ohio_6_1886",1.98123643574103,52.4924729446042,52.4924729446042,52.4924729446042,104,0.114302102061983
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Ohio 6 per cent (1886)","Ohio",6,"98",98,98,0,"","ohio_6_1886",1.47004825704893,66.6644782102132,66.6644782102132,66.6644782102132,98,0.0900029545131995
1859-06-25,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77","Ohio 6 per cent 1860","Ohio",6,"102 @ 102.25",102,102.25,1,"","ohio_6_1860",1,102,102.25,102.124923500583,102.124923500583,0.0587515739971715
1861-09-24,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA317","Ohio 6 per cent War Loan","Ohio",6,"85 @ 88",85,88,0,"","",1,85,88,86.4869932417586,86.4869932417586,0.069374593509432
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","Pennsylvania","Pennsylvania",5,"99.5 @ 100",99.5,100,0,"","pennsylvania_5",1.45751348199971,68.26695,68.61,68.4382600560534,99.7496867163,0.0730585493538967
1859-11-26,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA494","Pennsylvania 5","Pennsylvania",5,"92.5 @ 93.75",92.5,93.75,0,"","pennsylvania_5",1,92.5,93.75,93.1229026609459,93.1229026609459,0.0536924844171219
1863-11-25,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500","Pennsylvania 5","Pennsylvania",5,"103 @ 103.5",103,103.5,0,"","pennsylvania_5",1.48876045697976,69.1850723983866,69.5209222643982,69.352794032144,103.249697336118,0.0720951487215147
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","Pennsylvania 5 per cent","Pennsylvania",5,"103.5 @ 104",103.5,104,0,"","pennsylvania_5",1.39130491676208,74.3905945799937,74.7499694330372,74.5700655153259,103.749698794743,0.0670510340234633
1863-11-25,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500","Pennsylvania 5 per cent","Pennsylvania",5,"103 @ 103.5",103,103.5,0,"","pennsylvania_5",1.48876045697976,69.1850723983866,69.5209222643982,69.352794032144,103.249697336118,0.0720951487215147
1864-11-26,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA510","Pennsylvania 5 per cent","Pennsylvania",5,"99 @ 100",99,100,0,"","pennsylvania_5",2.22039665532753,44.5866281425273,45.0369981237649,44.8112473381405,99.498743710662,0.111579130173962
1864-12-28,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589","Pennsylvania 5 per cent","Pennsylvania",5,"95.5 @ 96",95.5,96,0,"","pennsylvania_5",2.20104536797518,43.3884741266618,43.6156389126653,43.5019082395244,95.7496736286866,0.114937486706782
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Pennsylvania 5 per cent","Pennsylvania",5,"93 @ 94",93,94,0,"","pennsylvania_5",1.47004825704893,63.263229321937,63.9434790995923,63.6024447794264,93.4986630920464,0.0786133303104939
1864-09-20,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA317","Pennsylvania 6 per cent","Pennsylvania",6,"106 @ 106.5",106,106.5,0,"","pennsylvania_6",2.24878483200653,47.1365683774286,47.3589106810957,47.2476087394907,106.249705881946,0.126990553809447
